EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
311351,MCLEAN CO.,LE ROY,05/25/2011,1709,Tornado, ,EF1,0,0,10000,0,IL,CST-6, ,52217,C,113,ILX,0,0,Emergency Manager, ,10.3,75,3,WNW,1,ESE,MERNA,05/25/2011,1720,40.3601,-88.8209,40.5091,-88.8067,"A tornado formed about 2 miles southeast of Downs. It crossed Interstate 74 and overturned a semi-truck. The tornado continued tracking to the north-northeast through open fields until it dissipated.","A deep area of low pressure lifting from the Plains into the Upper Midwest pulled a strong cold front eastward toward the Mississippi River during the afternoon of May 25th.  Severe thunderstorms developed ahead of the cold front, as well as along a warm front lifting northward through the area.  Many of the storms produced large hail up to the size of golf balls and damaging winds in excess of 60 mph.  In addition, 6 tornadoes touched down across central Illinois, including an EF2 tornado that caused significant damage south of Robinson in Crawford County.",249
307040,JEFFERSON CO.,WOODLAWN,05/25/2011,1728,Tornado, ,EF2,0,0,4000000,0,IL,CST-6, ,50963,C,81,PAH,0,0,NWS Storm Survey, ,13.48,250,6,WNW,3,NNE,DIX,05/25/2011,1744,38.3605,-89.1238,38.4634,-88.9123,"At least three houses lost portions of roof substructure, including roof decking. Numerous other homes sustained various degrees of shingle damage. Some houses lost siding. A total of 101 residences sustained damage, with 23 of those homes deemed uninhabitable. A folded up pop-up camper and adjacent shed were blown 50 to 75 feet. Dozens of trees and power poles were snapped. A twin-pole wooden tower carrying high-voltage power lines was leaning. The community of Boyd was directly impacted. In Boyd, a large machine shed/sawmill was destroyed. A church lost some shingles and roofing. There were numerous eyewitnesses and at least one photo of the tornado funnel. Peak winds were estimated near 115 mph. The average path width was 200 yards.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",250
307063,UNION CO.,ANNA,05/25/2011,1739,Tornado, ,EF1,0,0,150000,0,IL,CST-6, ,50963,C,181,PAH,0,0,NWS Storm Survey, ,2,125,1,NNE,3,NNE,ANNA,05/25/2011,1742,37.4834,-89.243,37.5101,-89.2291,"Several dozen trees were uprooted or snapped. A vehicle was destroyed by a falling tree. At least a couple of buildings and houses sustained mostly minor roof damage, including the loss of some shingles. Peak winds were estimated near 90 mph. The average path width was 100 yards.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",251
301424,PULASKI CO.,MOUND CITY,05/25/2011,1740,Tornado, ,EF1,0,0,50000,0,IL,CST-6, ,50963,C,153,PAH,0,0,NWS Storm Survey, ,5.5,250,1,SW,5,NE,MOUND CITY,05/25/2011,1747,37.0749,-89.1764,37.1312,-89.1058,"The tornado moved northeast across Mound City, where much of the damage occurred. One small mobile home was picked up and thrown into a power pole. There was roof damage to several homes, mainly shingles. Numerous trees were uprooted and snapped. The tornado damage path ended at the Ohio River. Peak winds were estimated near 105 mph. The average path width was 200 yards.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",252
301428,PULASKI CO.,PULASKI,05/25/2011,1745,Tornado, ,EF1,0,0,40000,0,IL,CST-6, ,50963,C,153,PAH,0,0,NWS Storm Survey, ,10.04,120,2,SE,7,NW,GRAND CHAIN,05/25/2011,1758,37.2047,-89.1807,37.3365,-89.1036,"Mainly tree damage was observed. Some trees were uprooted and snapped. One small shed was damaged. There was minor damage to business roofs in Pulaski. Some straight-line wind damage was observed on the southeast end of the path. Peak winds were estimated near 90 mph. The average path width was 100 yards.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",253
301431,PULASKI CO.,NEW GRAND CHAIN,05/25/2011,1755,Tornado, ,EF0,0,0,30000,0,IL,CST-6, ,50963,C,153,PAH,0,0,NWS Storm Survey, ,3.82,80,3,SE,2,SE,KARNAK,05/25/2011,1759,37.22,-88.99,37.2599,-88.9419,"The tornado was very weak as it touched down along the Ohio River. In this area, trees were uprooted, and a few trees were snapped. At a campground east of Grand Chain, several campers were damaged, and one was overturned. Peak winds were estimated near 70 mph. The tornado remained weak as it crossed into Massac County.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",254
311355,CHAMPAIGN CO.,RISING,05/25/2011,1758,Tornado, ,EF0,0,0,5000,0,IL,CST-6, ,52217,C,19,ILX,0,0,Emergency Manager, ,0.2,15,1,N,1,N,RISING,05/25/2011,1759,40.1676,-88.3339,40.169,-88.3306,"A tornado developed 3.5 miles southeast of Mahomet. It did minor damage to trees before dissipating less than a minute later.","A deep area of low pressure lifting from the Plains into the Upper Midwest pulled a strong cold front eastward toward the Mississippi River during the afternoon of May 25th.  Severe thunderstorms developed ahead of the cold front, as well as along a warm front lifting northward through the area.  Many of the storms produced large hail up to the size of golf balls and damaging winds in excess of 60 mph.  In addition, 6 tornadoes touched down across central Illinois, including an EF2 tornado that caused significant damage south of Robinson in Crawford County.",255
307059,MASSAC CO.,HILLERMAN,05/25/2011,1759,Tornado, ,EF2,0,0,150000,0,IL,CST-6, ,50963,C,127,PAH,0,0,NWS Storm Survey, ,7.98,325,3,NW,4,WNW,SAMOTH,05/25/2011,1807,37.2599,-88.9419,37.3445,-88.843,"The tornado gained strength after crossing into Massac County from Pulaski County. North of the Mermet Lake Conservation Area, the tornado reached peak intensity. A barn was destroyed, and debris was thrown several hundred yards. Two grain bins were destroyed, including one that was thrown over 265 yards. Other small outbuildings were destroyed. There was minor to moderate damage to four homes from falling trees and strong winds. As the tornado moved northeast, it damaged a house near the Massac/Johnson County line. The back porch was ripped off. Trees were snapped and thrown into a vehicle and garage. There was roof, siding, soffit, and shutter damage to the home as well. In a nearby field, an irrigation system was overturned. The tornado funnel was photographed from a residence near Round Knob. Peak winds were estimated near 115 mph. The average path width was 300 yards. The tornado continued northeast into Johnson County.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",256
307060,JOHNSON CO.,CROSSROADS,05/25/2011,1807,Tornado, ,EF1,0,0,75000,0,IL,CST-6, ,50963,C,87,PAH,0,0,NWS Storm Survey, ,8.07,200,1,WSW,3,NE,GRANTSBURG,05/25/2011,1814,37.3445,-88.843,37.4056,-88.7178,"The tornado crossed into Johnson County from Massac County in the vicinity of Interstate 24. A barn was destroyed just before where the tornado crossed Interstate 24. Significant tree damage was observed near the community of Ganntown, where trees were snapped and uprooted and a home had minor damage. The metal roof of the house was damaged. On the west side of Grantsburg, a 20-by-50 foot pole barn was destroyed, and swirls were seen in tall grass. Near the end of the damage path in the Shawnee National Forest, over 100 trees were snapped or uprooted. Peak winds were estimated near 100 mph. The average path width was 150 yards.","Numerous strong to severe thunderstorms occurred in the warm sector of a low pressure system over central Missouri. The air mass in the warm sector was very unstable, with afternoon mixed-layer cape values in the 2500 to 4000 j/kg range. A 65 to 75 knot mid level jet was located across Arkansas, with the nose of the jet moving into western Kentucky. This feature enhanced the lift and strong deep-layer shear already in place, creating an environment very favorable for supercells and tornadoes. A 40 to 55 knot low level jet across eastern Arkansas moved into western Kentucky during the evening, resulting in isolated tornadoes and widespread damaging winds.",257
311367,CLAY CO.,CLAY CITY,05/25/2011,1818,Tornado, ,EF1,0,0,510000,0,IL,CST-6, ,52217,C,25,ILX,0,0,Emergency Manager, ,1,75,1,WSW,0,NNW,CLAY CITY,05/25/2011,1819,38.6764,-88.3688,38.683,-88.3523,"A tornado developed about 1 mile southwest of Clay City. The tornado tracked northeast and dissipated near Clay City High School. Structures damaged along the path of the tornado included a barn and several garages, and 15 homes sustained minor to moderate roof damage. One concrete block storage building collapsed. Numerous trees were also damaged.","A deep area of low pressure lifting from the Plains into the Upper Midwest pulled a strong cold front eastward toward the Mississippi River during the afternoon of May 25th.  Severe thunderstorms developed ahead of the cold front, as well as along a warm front lifting northward through the area.  Many of the storms produced large hail up to the size of golf balls and damaging winds in excess of 60 mph.  In addition, 6 tornadoes touched down across central Illinois, including an EF2 tornado that caused significant damage south of Robinson in Crawford County.",258
311370,RICHLAND CO.,HIGGINS,05/25/2011,1835,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,52217,C,159,ILX,0,0,Emergency Manager, ,0.2,10,3,NE,3,WNW,OLNEY,05/25/2011,1836,38.7447,-88.131,38.7457,-88.1275,"A tornado briefly touched down in a field, causing no damage.","A deep area of low pressure lifting from the Plains into the Upper Midwest pulled a strong cold front eastward toward the Mississippi River during the afternoon of May 25th.  Severe thunderstorms developed ahead of the cold front, as well as along a warm front lifting northward through the area.  Many of the storms produced large hail up to the size of golf balls and damaging winds in excess of 60 mph.  In addition, 6 tornadoes touched down across central Illinois, including an EF2 tornado that caused significant damage south of Robinson in Crawford County.",259
311375,CRAWFORD CO.,NEW HEBRON,05/25/2011,1857,Tornado, ,EF2,0,0,920000,0,IL,CST-6, ,52217,C,33,ILX,0,0,Emergency Manager, ,5.5,200,1,NW,1,SSW,ROBINSON MUNI ARPT,05/25/2011,1903,38.9618,-87.7422,39.0047,-87.6557,"A tornado touched down about 3 miles south of Robinson, and tracked to the northeast. Fourteen homes sustained damage, with three homes losing most of their roof and one home being pushed three feet off its foundation. In addition, numerous outbuildings and garages were destroyed, numerous trees and power poles were blown down, and a large camper was rolled over.","A deep area of low pressure lifting from the Plains into the Upper Midwest pulled a strong cold front eastward toward the Mississippi River during the afternoon of May 25th.  Severe thunderstorms developed ahead of the cold front, as well as along a warm front lifting northward through the area.  Many of the storms produced large hail up to the size of golf balls and damaging winds in excess of 60 mph.  In addition, 6 tornadoes touched down across central Illinois, including an EF2 tornado that caused significant damage south of Robinson in Crawford County.",260
318244,SCHUYLER CO.,LITTLETON,06/10/2011,1805,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,53210,C,169,ILX,0,0,Storm Chaser, ,0.23,10,1,W,1,WSW,LITTLETON,06/10/2011,1806,40.2281,-90.634,40.228,-90.6296,"A tornado briefly touched down in an open field southwest of Littleton.  No damage was observed.","An area of low pressure tracking from northern Missouri into the southern Great Lakes triggered scattered thunderstorms across central Illinois during the afternoon and evening of June 10th into the early morning hours of the 11th.  A few of the storms produced large hail up to the size of golf balls, as well as gusty winds of 50 to 60 mph.  In addition, a brief tornado touch down occurred in rural Schuyler County near Littleton.",261
319422,SHELBY CO.,SEXSON CORNER,06/15/2011,1425,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,53383,C,173,ILX,0,0,Emergency Manager, ,0.3,10,3,NE,3,NE,SEXSON CORNER,06/15/2011,1426,39.4376,-88.4855,39.4372,-88.4799,"A tornado briefly touched down in a field about 6 miles east of Windsor.  No damage occurred.","Widely scattered thunderstorms developed along a stationary frontal boundary during the afternoon of June 15th.  One of the cells began to rotate and eventually produced two weak tornadoes across Shelby County.  Other storms dropped penny-sized hail near Robinson in Crawford County.",262
319425,SHELBY CO.,KINGMAN,06/15/2011,1430,Tornado, ,EF0,0,0,20000,0,IL,CST-6, ,53383,C,173,ILX,0,0,Emergency Manager, ,0.27,20,1,SSW,1,SSW,KINGMAN,06/15/2011,1431,39.2905,-88.5777,39.2901,-88.5726,"A tornado touched down about 3.5 miles northeast of Stewardson.  It damaged two cattle barns, resulting in the death of two cows.","Widely scattered thunderstorms developed along a stationary frontal boundary during the afternoon of June 15th.  One of the cells began to rotate and eventually produced two weak tornadoes across Shelby County.  Other storms dropped penny-sized hail near Robinson in Crawford County.",263
322104,COOK CO.,BERGER,06/15/2011,1718,Tornado, ,EF0,0,0,25000,0,IL,CST-6, ,53138,C,31,LOT,0,0,NWS Storm Survey, ,0.8,20,1,SE,2,S,BURNHAM,06/15/2011,1720,41.606,-87.5823,41.6048,-87.5687,"The tornado began at approximately 518 PM CST at the Bishop Ford Expressway north of 159th Street.  The tornado ended at 520 PM CST near the intersection of 158th Place and Paxton Avenue.  It had a path length of 0.8 miles and a width of about 20 yards.  The tornado was rated EF0 with winds 65 to 85 mph.  The first signs of damage were at the Brown Meat Packing Company on Dutch Valley Road.  The tornado caused damage to the roof of the meat packing plant.  A 40 foot by 60 foot section of roofing was torn off and pieces of the roof were thrown 150 to 250 feet to the left of the tornado path, indicating rotation.  An air conditioning unit was flipped and roof debris damaged a brick parapet.  There was damage to a few shingles at the Sand Ridge Apartments on 158th Place.  A few small tree limbs were also damaged.  Debris from the roof of the plant also fell around the apartment complex.","Strong thunderstorms moved across parts of northern Illinois during the early morning hours of June 15th.  Behind this area of thunderstorms strong winds developed from a wake low, which produced damage in some areas.",264
314506,PERRY CO.,CLINCH,06/19/2011,248,Tornado, ,EF1,0,1,550000,0,IL,CST-6, ,52632,C,145,PAH,0,0,NWS Storm Survey, ,3.22,250,1,W,2,NW,OLD DUQUOIN,06/19/2011,251,37.9723,-89.2521,37.9878,-89.1964,"A tornado crossed through the DuQuoin State Fairgrounds, where damage was estimated around one-half million dollars. Dozens of large trees were snapped or uprooted. Several small camper trailers were overturned. One unoccupied trailer was demolished. Three persons were trapped inside a camper at the DuQuoin State Fairgrounds. They were extricated by fire and rescue personnel. One person sustained minor injuries in an overturned trailer. Several homes lost some shingles and sustained mainly minor damage from fallen trees. At the state fairgrounds, a shower/restroom facility and the Farm Service building were destroyed by falling trees. Large hvac units were lifted off the roof of the main arena building and overturned. The doors of the building were damaged. A couple of uprooted trees ruptured gas lines. The peak winds were estimated near 100 mph. The average path width was 200 yards.","A long-lived bow echo raced eastward across parts of southern Illinois at 60 mph. An extensive rain shield in the wake of the fast-moving line of storms supported development of a cold pool that sustained its growth. A corridor of moderate instability existed in advance of the storms. A 40 to 50-knot southwesterly low-level jet veered more westerly, further aiding in the eastward movement of the bow echo. A westerly rear-inflow jet around 70 knots developed attendant to the developing bow echo. Vertically veering low-level winds promoted the formation of an isolated tornado along the leading edge of the bow echo.",265
322113,KANKAKEE CO.,LEHIGH,06/20/2011,514,Tornado, ,EF0,0,0,100000,0,IL,CST-6, ,53141,C,91,LOT,0,0,NWS Storm Survey, ,2.43,100,0,WSW,2,NNE,LEHIGH,06/20/2011,517,41.1179,-88.0257,41.1472,-87.9998,"The survey team reported a housing residence along Route 17 that had a shed completely destroyed, with the walls collapsed and the roof blown approximately 25 feet away.  There was extensive hardwood tree damage for most of the damage path.  Most of the trees damaged were either uprooted or snapped off at the base.  These were large, mostly healthy trees.  There were several trees where the break was a third to half of the way up the tree trunk.  One of the housing structures along 7000W had a glass window blown out.  An additional building had damage in the siding from a branch piercing the outer wall.  Along 2000N, there were several occurrences of damage to man-made objects at several homesteads.  The door on a large tin barn was blown into the structure and several panels of the siding collapsed.  On the same property, a wooden corn shed was completely destroyed, and a house sustained shingle damage.  A metal siding fence also blew down on the property line, as well as a chain link fence.  Another property on 2000N incurred heavy structural damage due to fallen trees.  Along the damage path, there were convergent wind patterns in several corn and wheat fields.  In addition, the fallen trees laid in a convergent pattern.  Many branches were speared into the ground in a convergent pattern, as well.  The nature of this damage was consistent with an EF1 tornado with winds of 100 to 110 mph.","Strong to severe thunderstorms moved across parts of central Illinois during the morning hours of June 20th.",266
322315,DU PAGE CO.,THE MEADOWS,06/21/2011,1931,Tornado, ,EF1,0,0,500000,0,IL,CST-6, ,53175,C,43,LOT,0,0,NWS Storm Survey, ,2.06,200,2,SE,1,SSW,DOWNERS GROVE,06/21/2011,1933,41.7621,-88.0324,41.7867,-88.0098,"A National Weather Service storm survey confirmed an EF1 tornado touched down near Sunnydale Park and lifted near 55th and Main in Downers Grove.  Most of the damage was to trees.  Many mature hardwood trees had been snapped or knocked down.  A fence was blown down at Downers Grove High School. An estimated 35 homes were damaged by falling trees.","A powerful line of severe thunderstorms moved northeast across northern Illinois during the evening hours of June 21st producing damaging winds and widespread wind damage.",267
324639,COOK CO.,CUMBERLAND,06/21/2011,1948,Tornado, ,EF1,0,0,50000,0,IL,CST-6, ,53175,C,31,LOT,0,0,NWS Storm Survey, ,2.37,200,2,W,1,NNW,MT PROSPECT,06/21/2011,1950,42.0474,-87.9504,42.0807,-87.9392,"A tornado touched down near the intersection of We Go Trail and Golf Road and moved north-northeast before lifting near the intersection of North Pine Street and Kensington Road.  Most of the damage was fallen trees, a few of which fell onto houses causing structural damage.  An estimated 2,000 trees were damaged in Mt. Prospect with 130 completely blown down or that needed to be removed.  Most of the tree damage was in and near the path of the tornado.","A powerful line of severe thunderstorms moved northeast across northern Illinois during the evening hours of June 21st producing damaging winds and widespread wind damage.",268
332686,JO DAVIESS CO.,GALENA,07/27/2011,1818,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,54870,C,85,DVN,0,0,Trained Spotter, ,0.05,17,4,NW,4,NW,GALENA,07/27/2011,1819,42.462,-90.473,42.462,-90.472,"At 718 pm CDT July 27, a tornado was sited 1 mile northwest of the intersection of Highway 20 and Highway 84 or about 4 miles northwest of Galena, IL.","Hot and humid conditions prevailed across the region July 27, as a warm front lifted northward into northeast Iowa.  Showers and thunderstorms developed along the Highway 20 corridor in Dubuque, Jo Daviess and Stephenson Counties during the early evening hours of July 27.  They continued to redevelop and move over the same areas for about 18 hours.  Record-setting rainfall totals of 7 to 15 inches resulted in flash flooding of much of the area.  The Mississippi River at Dubuque, IA even rose about 4 feet in 12 hours due to the excessive rainfall.  In addition to the heavy rains and flooding, some of the stronger storms producing large hail and a brief tornado.  High temperatures on July 27 topped out in the lower and middle 90s.  Due to the high humidity levels, low temperatures the morning of July 28 only managed to slip into the 70s and lower 80s.",269
332690,JO DAVIESS CO.,STOCKTON,07/27/2011,1855,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,54870,C,85,DVN,0,0,Public, ,0.51,17,4,NE,4,NE,STOCKTON,07/27/2011,1856,42.3847,-89.9481,42.3885,-89.9396,"Around 755 pm CDT July 27, a tornado was reported about 3 miles northeast of Stockton, IL near Tiger Whip Road.  This report was relayed by the emergency manager.","Hot and humid conditions prevailed across the region July 27, as a warm front lifted northward into northeast Iowa.  Showers and thunderstorms developed along the Highway 20 corridor in Dubuque, Jo Daviess and Stephenson Counties during the early evening hours of July 27.  They continued to redevelop and move over the same areas for about 18 hours.  Record-setting rainfall totals of 7 to 15 inches resulted in flash flooding of much of the area.  The Mississippi River at Dubuque, IA even rose about 4 feet in 12 hours due to the excessive rainfall.  In addition to the heavy rains and flooding, some of the stronger storms producing large hail and a brief tornado.  High temperatures on July 27 topped out in the lower and middle 90s.  Due to the high humidity levels, low temperatures the morning of July 28 only managed to slip into the 70s and lower 80s.",270
356524,WHITE CO.,ENFIELD,01/22/2012,2218,Tornado, ,EF2,0,0,250000,0,IL,CST-6, ,59623,C,193,PAH,0,0,NWS Storm Survey, ,18.03,100,5,SSW,3,NNE,CENTERVILLE,01/22/2012,2232,38.0331,-88.3652,38.2334,-88.1524,"The tornado's strength was EF-0 to EF-1 for most of its path, except near the intersection of Route 14 and U.S. Highway 45. Near this intersection just south of Enfield, a 60-by-105 foot storage barn with wooden truss and steel wall construction was destroyed. Debris from the barn was blown up to 400 yards away. Many of the contents of the barn were lost. Two combines were damaged. A nearby car-and-a-half cinder block garage was destroyed, with concrete blocks thrown over 100 yards. One block was hurled through a window of a pickup truck. A dog pen on the north side of the garage was blown away, and two dogs were missing. A 40-foot tower was bent halfway up. A nearby house and barn sustained minimal damage. Several smaller barns were damaged or destroyed along the path. A greenhouse was destroyed near Centerville. Several trees were down and snapped. Two power lines were blown down across Illinois Route 14 just east of Highway 45. Route 14 was closed for about an hour and a half. Many utility poles were snapped off or leaning along both U.S. 45 and Illinois Route 14, as well as a few other locations along the path. This tornado struck some of the same property that the 1925 Tri-State Tornado devastated. Peak winds were estimated near 120 mph. The average path width was about 50 yards.","A potent upper-level trough moved east into eastern Kansas and Oklahoma, before assuming a negative tilt and accelerating east-northeast across the Mid-Mississippi and Lower Ohio Valleys. The associated surface low tracked northeast from Kansas across northern Missouri to southern Wisconsin. Ahead of the low and trough, a south-southwesterly low-level jet in excess of 50 knots expanded east across the Mid-Mississippi Valley. An expansive quasi-linear convective system formed along the lead cold front trailing southward from the surface low. Despite rather meager instability, very strong low and mid-level wind fields resulted in organized storm structures with pockets of damaging wind, large hail, and a few isolated tornadoes.",271
356527,EDWARDS CO.,ALBION,01/22/2012,2242,Tornado, ,EF1,0,0,30000,0,IL,CST-6, ,59623,C,47,PAH,0,0,NWS Storm Survey, ,6.09,100,4,SSW,5,ESE,ALBION,01/22/2012,2248,38.3299,-88.0765,38.3534,-87.9681,"The tornado produced mainly tree damage. One steel high tension power pole was damaged. The average path width was 50 yards. Peak winds were estimated near 100 mph.","A potent upper-level trough moved east into eastern Kansas and Oklahoma, before assuming a negative tilt and accelerating east-northeast across the Mid-Mississippi and Lower Ohio Valleys. The associated surface low tracked northeast from Kansas across northern Missouri to southern Wisconsin. Ahead of the low and trough, a south-southwesterly low-level jet in excess of 50 knots expanded east across the Mid-Mississippi Valley. An expansive quasi-linear convective system formed along the lead cold front trailing southward from the surface low. Despite rather meager instability, very strong low and mid-level wind fields resulted in organized storm structures with pockets of damaging wind, large hail, and a few isolated tornadoes.",272
359713,UNION CO.,ALDRIDGE,02/29/2012,400,Tornado, ,EF2,0,0,100000,0,IL,CST-6, ,60247,C,181,PAH,0,0,NWS Storm Survey, ,16.79,300,3,W,4,NW,WATER VLY,02/29/2012,418,37.5555,-89.5207,37.5978,-89.2188,"The tornado crossed the Mississippi River from Cape Girardeau County into northwestern Union County. After exiting cropland in the Mississippi River floodplain, the tornado tracked through the Shawnee National Forest. The damage path extended just north of Bald Knob, then directly across Alto Pass. Thousands of trees were snapped or uprooted, and several houses were damaged. The houses that were damaged suffered primarily partial roof loss. The houses were located in Alto Pass, where EF-2 damage occurred. Numerous barns and grain bins were destroyed. Many power lines were blown down. Peak winds were estimated near 115 mph. The average path width was 250 yards. The tornado path crossed into Giant City State Park and into the southeast corner of Jackson County.","A squall line with embedded sustained supercells crossed southern Illinois. The embedded supercells raced east-northeast at 60 to 70 mph, while the line moved southeast at a slower rate. The storms strengthened as they encountered richer low-level moisture, with surface dew points around 60 degrees spreading rapidly north-northeastward up the Mississippi Valley. Intense low to mid-level wind fields maintained the intensity of tornadic storms despite weak instability due to lack of solar heating. A south-southwesterly low level jet from 60 to 70 knots veered to west-southwest around 75 knots at 500 mb.",273
359917,JACKSON CO.,MAKANDA,02/29/2012,418,Tornado, ,EF2,0,0,100000,0,IL,CST-6, ,60247,C,77,PAH,0,0,NWS Storm Survey, ,2.99,300,2,SW,2,ESE,MAKANDA,02/29/2012,420,37.5978,-89.2188,37.611,-89.1668,"The tornado passed into southeast Jackson County from Union County. The tornado was only on the ground for a short time in Jackson County before it lifted. The damage path ended in Giant City State Park. Thousands of trees were snapped or uprooted. Barns and grain bins were destroyed, along with downed power lines. Peak winds were estimated near 115 mph. The average path width was 250 yards.","A squall line with embedded sustained supercells crossed southern Illinois. The embedded supercells raced east-northeast at 60 to 70 mph, while the line moved southeast at a slower rate. The storms strengthened as they encountered richer low-level moisture, with surface dew points around 60 degrees spreading rapidly north-northeastward up the Mississippi Valley. Intense low to mid-level wind fields maintained the intensity of tornadic storms despite weak instability due to lack of solar heating. A south-southwesterly low level jet from 60 to 70 knots veered to west-southwest around 75 knots at 500 mb.",274
359690,WILLIAMSON CO.,WOLF CREEK,02/29/2012,426,Tornado, ,EF2,0,0,100000,0,IL,CST-6, ,60247,C,199,PAH,0,0,NWS Storm Survey, ,14.91,300,1,N,1,E,SARAVILLE,02/29/2012,440,37.63,-89.05,37.6719,-88.7826,"The tornado was spawned by the same supercell that produced an EF-2 tornado in Union and extreme southeast Jackson Counties. The tornado touched down in the Crab Orchard National Wildlife Refuge, just southeast of Little Grassy Lake. The tornado moved east-northeast across Interstate 57, passing south of Marion. A large metal warehouse building was heavily damaged. Numerous homes sustained mainly minor roof damage. Hundreds of trees were snapped or uprooted, and many power lines were blown down. Several barns and outbuildings were destroyed or heavily damaged. The peak EF-2 intensity estimate was based on damage southeast of Marion, near the location where the tornado crossed Highway 166. Peak winds were estimated near 120 mph. The average path width was 250 yards.","A squall line with embedded sustained supercells crossed southern Illinois. The embedded supercells raced east-northeast at 60 to 70 mph, while the line moved southeast at a slower rate. The storms strengthened as they encountered richer low-level moisture, with surface dew points around 60 degrees spreading rapidly north-northeastward up the Mississippi Valley. Intense low to mid-level wind fields maintained the intensity of tornadic storms despite weak instability due to lack of solar heating. A south-southwesterly low level jet from 60 to 70 knots veered to west-southwest around 75 knots at 500 mb.",275
