State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
Illinois,Cook,17,31,3/15/2021,51,Moderate,PM2.5,17-031-0001,14
Illinois,Cook,17,31,3/16/2021,59,Moderate,PM2.5,17-031-0119,14
Illinois,Cook,17,31,3/17/2021,73,Moderate,PM2.5,17-031-0119,16
Illinois,Cook,17,31,3/18/2021,59,Moderate,PM2.5,17-031-0076,15
Illinois,Cook,17,31,3/19/2021,46,Good,PM2.5,17-031-0076,15
Illinois,Cook,17,31,3/20/2021,61,Moderate,PM2.5,17-031-3103,17
Illinois,Cook,17,31,3/21/2021,57,Moderate,PM2.5,17-031-4007,15
Illinois,Cook,17,31,3/22/2021,57,Moderate,PM2.5,17-031-0057,15
Illinois,Cook,17,31,3/23/2021,63,Moderate,PM2.5,17-031-4007,18
Illinois,Cook,17,31,3/24/2021,40,Good,PM2.5,17-031-0057,16
Illinois,Cook,17,31,3/25/2021,41,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,3/26/2021,56,Moderate,PM2.5,17-031-0119,18
Illinois,Cook,17,31,3/27/2021,62,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,3/28/2021,43,Good,Ozone,17-031-4201,16
Illinois,Cook,17,31,3/29/2021,56,Moderate,PM2.5,17-031-0057,17
Illinois,Cook,17,31,3/30/2021,57,Moderate,PM10,17-031-0022,16
Illinois,Cook,17,31,3/31/2021,42,Good,PM10,17-031-1016,16
Illinois,Cook,17,31,4/1/2021,44,Good,Ozone,17-031-4201,18
Illinois,Cook,17,31,4/2/2021,53,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,4/3/2021,79,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,4/4/2021,113,Unhealthy for Sensitive Groups,PM2.5,17-031-4007,18
Illinois,Cook,17,31,4/5/2021,72,Moderate,PM2.5,17-031-0119,16
Illinois,Cook,17,31,4/6/2021,82,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,4/7/2021,65,Moderate,PM10,17-031-1016,18
Illinois,Cook,17,31,4/8/2021,47,Good,PM2.5,17-031-0119,16
Illinois,Cook,17,31,4/9/2021,42,Good,PM2.5,17-031-0057,16
Illinois,Cook,17,31,4/10/2021,55,Moderate,PM2.5,17-031-0001,18
Illinois,Cook,17,31,4/11/2021,37,Good,PM2.5,17-031-4007,16
Illinois,Cook,17,31,4/12/2021,42,Good,Ozone,17-031-1003,16
Illinois,Cook,17,31,4/13/2021,43,Good,PM2.5,17-031-0119,17
Illinois,Cook,17,31,4/14/2021,39,Good,PM2.5,17-031-0057,17
Illinois,Cook,17,31,4/15/2021,39,Good,PM2.5,17-031-0001,16
Illinois,Cook,17,31,4/16/2021,52,Moderate,PM2.5,17-031-0119,18
Illinois,Cook,17,31,4/17/2021,44,Good,NO2,17-031-3103,16
Illinois,Cook,17,31,4/18/2021,58,Moderate,PM2.5,17-031-0119,16
Illinois,Cook,17,31,4/19/2021,52,Moderate,PM2.5,17-031-0119,18
Illinois,Cook,17,31,4/20/2021,42,Good,Ozone,17-031-7002,16
Illinois,Cook,17,31,4/21/2021,56,Moderate,PM2.5,17-031-0119,16
Illinois,Cook,17,31,4/22/2021,63,Moderate,PM2.5,17-031-0119,18
Illinois,Cook,17,31,4/23/2021,60,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,4/24/2021,69,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,4/25/2021,42,Good,Ozone,17-031-7002,18
Illinois,Cook,17,31,4/26/2021,62,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,4/27/2021,80,Moderate,Ozone,17-031-1003,16
Illinois,Cook,17,31,4/28/2021,56,Moderate,PM2.5,17-031-0119,16
Illinois,Cook,17,31,4/29/2021,55,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,4/30/2021,43,Good,PM2.5,17-031-0119,16
Illinois,Cook,17,31,5/1/2021,71,Moderate,Ozone,17-031-1003,17
Illinois,Cook,17,31,5/2/2021,47,Good,Ozone,17-031-4007,15
Illinois,Cook,17,31,5/3/2021,54,Moderate,PM2.5,17-031-0057,16
Illinois,Cook,17,31,5/4/2021,62,Moderate,PM2.5,17-031-0001,17
Illinois,Cook,17,31,5/5/2021,41,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,5/6/2021,42,Good,PM2.5,17-031-0057,15
Illinois,Cook,17,31,5/7/2021,48,Good,PM2.5,17-031-0057,17
Illinois,Cook,17,31,5/8/2021,38,Good,PM2.5,17-031-0001,16
Illinois,Cook,17,31,5/9/2021,41,Good,Ozone,17-031-1003,15
Illinois,Cook,17,31,5/10/2021,42,Good,PM2.5,17-031-0001,18
Illinois,Cook,17,31,5/11/2021,37,Good,NO2,17-031-3103,15
Illinois,Cook,17,31,5/12/2021,47,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,5/13/2021,54,Moderate,PM10,17-031-1016,18
Illinois,Cook,17,31,5/14/2021,64,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,5/15/2021,59,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,5/16/2021,93,Moderate,Ozone,17-031-0032,18
Illinois,Cook,17,31,5/17/2021,71,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,5/18/2021,58,Moderate,PM2.5,17-031-0076,16
Illinois,Cook,17,31,5/19/2021,63,Moderate,PM2.5,17-031-1016,18
Illinois,Cook,17,31,5/20/2021,55,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,5/21/2021,58,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,5/22/2021,84,Moderate,Ozone,17-031-7002,18
Illinois,Cook,17,31,5/23/2021,47,Good,PM2.5,17-031-0076,16
Illinois,Cook,17,31,5/24/2021,87,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,5/25/2021,80,Moderate,PM2.5,17-031-1016,18
Illinois,Cook,17,31,5/26/2021,58,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,5/27/2021,38,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,5/28/2021,39,Good,Ozone,17-031-4201,17
Illinois,Cook,17,31,5/29/2021,41,Good,Ozone,17-031-4201,15
Illinois,Cook,17,31,5/30/2021,59,Moderate,PM2.5,17-031-0001,15
Illinois,Cook,17,31,5/31/2021,61,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,6/1/2021,77,Moderate,Ozone,17-031-1601,15
Illinois,Cook,17,31,6/2/2021,100,Moderate,Ozone,17-031-4201,15
Illinois,Cook,17,31,6/3/2021,129,Unhealthy for Sensitive Groups,Ozone,17-031-0032,18
Illinois,Cook,17,31,6/4/2021,105,Unhealthy for Sensitive Groups,Ozone,17-031-7002,16
Illinois,Cook,17,31,6/5/2021,90,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,6/6/2021,67,Moderate,Ozone,17-031-7002,18
Illinois,Cook,17,31,6/7/2021,53,Moderate,PM2.5,17-031-6005,16
Illinois,Cook,17,31,6/8/2021,84,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,6/9/2021,69,Moderate,PM2.5,17-031-3301,16
Illinois,Cook,17,31,6/10/2021,90,Moderate,Ozone,17-031-1601,15
Illinois,Cook,17,31,6/11/2021,122,Unhealthy for Sensitive Groups,Ozone,17-031-0032,16
Illinois,Cook,17,31,6/12/2021,97,Moderate,Ozone,17-031-4201,17
Illinois,Cook,17,31,6/13/2021,74,Moderate,Ozone,17-031-1601,16
Illinois,Cook,17,31,6/14/2021,74,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,6/15/2021,60,Moderate,PM2.5,17-031-4201,18
Illinois,Cook,17,31,6/16/2021,46,Good,Ozone,17-031-1601,16
Illinois,Cook,17,31,6/17/2021,115,Unhealthy for Sensitive Groups,Ozone,17-031-4201,16
Illinois,Cook,17,31,6/18/2021,147,Unhealthy for Sensitive Groups,Ozone,17-031-0001,17
Illinois,Cook,17,31,6/19/2021,100,Moderate,Ozone,17-031-4201,15
Illinois,Cook,17,31,6/20/2021,71,Moderate,Ozone,17-031-4201,15
Illinois,Cook,17,31,6/21/2021,40,Good,Ozone,17-031-0001,17
Illinois,Cook,17,31,6/22/2021,49,Good,Ozone,17-031-7002,15
Illinois,Cook,17,31,6/23/2021,64,Moderate,Ozone,17-031-4201,16
Illinois,Cook,17,31,6/24/2021,53,Moderate,PM2.5,17-031-0001,18
Illinois,Cook,17,31,6/25/2021,46,Good,PM2.5,17-031-0057,15
Illinois,Cook,17,31,6/26/2021,36,Good,Ozone,17-031-4201,15
Illinois,Cook,17,31,6/27/2021,49,Good,PM2.5,17-031-0022,17
Illinois,Cook,17,31,6/28/2021,43,Good,PM2.5,17-031-6005,15
Illinois,Cook,17,31,6/29/2021,38,Good,PM2.5,17-031-0057,15
Illinois,Cook,17,31,6/30/2021,48,Good,PM2.5,17-031-0052,17
Illinois,Cook,17,31,7/1/2021,46,Good,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/2/2021,34,Good,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/3/2021,56,Moderate,PM2.5,17-031-4007,17
Illinois,Cook,17,31,7/4/2021,109,Unhealthy for Sensitive Groups,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/5/2021,65,Moderate,PM2.5,17-031-4201,15
Illinois,Cook,17,31,7/6/2021,77,Moderate,PM2.5,17-031-1016,17
Illinois,Cook,17,31,7/7/2021,68,Moderate,PM2.5,17-031-0119,15
Illinois,Cook,17,31,7/8/2021,41,Good,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/9/2021,39,Good,PM2.5,17-031-0076,17
Illinois,Cook,17,31,7/10/2021,52,Moderate,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/11/2021,54,Moderate,PM2.5,17-031-0076,15
Illinois,Cook,17,31,7/12/2021,58,Moderate,PM2.5,17-031-0076,16
Illinois,Cook,17,31,7/13/2021,56,Moderate,PM2.5,17-031-0076,14
Illinois,Cook,17,31,7/14/2021,57,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,7/15/2021,64,Moderate,Ozone,17-031-0032,18
Illinois,Cook,17,31,7/16/2021,61,Moderate,PM2.5,17-031-4201,17
Illinois,Cook,17,31,7/17/2021,57,Moderate,PM2.5,17-031-0076,16
Illinois,Cook,17,31,7/18/2021,58,Moderate,Ozone,17-031-1601,18
Illinois,Cook,17,31,7/19/2021,60,Moderate,PM2.5,17-031-4201,16
Illinois,Cook,17,31,7/20/2021,101,Unhealthy for Sensitive Groups,Ozone,17-031-0032,16
Illinois,Cook,17,31,7/21/2021,81,Moderate,PM2.5,17-031-0119,18
Illinois,Cook,17,31,7/22/2021,122,Unhealthy for Sensitive Groups,Ozone,17-031-0032,16
Illinois,Cook,17,31,7/23/2021,133,Unhealthy for Sensitive Groups,Ozone,17-031-7002,16
Illinois,Cook,17,31,7/24/2021,85,Moderate,PM2.5,17-031-4201,18
Illinois,Cook,17,31,7/25/2021,84,Moderate,Ozone,17-031-0001,16
Illinois,Cook,17,31,7/26/2021,119,Unhealthy for Sensitive Groups,Ozone,17-031-1601,16
Illinois,Cook,17,31,7/27/2021,101,Unhealthy for Sensitive Groups,Ozone,17-031-0032,18
Illinois,Cook,17,31,7/28/2021,133,Unhealthy for Sensitive Groups,Ozone,17-031-7002,16
Illinois,Cook,17,31,7/29/2021,67,Moderate,PM2.5,17-031-4201,16
Illinois,Cook,17,31,7/30/2021,44,Good,PM2.5,17-031-0076,18
Illinois,Cook,17,31,7/31/2021,64,Moderate,PM2.5,17-031-4007,16
Illinois,Cook,17,31,8/1/2021,89,Moderate,PM2.5,17-031-4201,16
Illinois,Cook,17,31,8/2/2021,57,Moderate,PM2.5,17-031-3103,18
Illinois,Cook,17,31,8/3/2021,74,Moderate,Ozone,17-031-4002,16
Illinois,Cook,17,31,8/4/2021,108,Unhealthy for Sensitive Groups,Ozone,17-031-1601,16
Illinois,Cook,17,31,8/5/2021,98,Moderate,PM2.5,17-031-1016,16
Illinois,Cook,17,31,8/6/2021,63,Moderate,PM2.5,17-031-4201,15
Illinois,Cook,17,31,8/7/2021,93,Moderate,Ozone,17-031-7002,15
Illinois,Cook,17,31,8/8/2021,72,Moderate,PM2.5,17-031-4201,17
Illinois,Cook,17,31,8/9/2021,56,Moderate,PM2.5,17-031-4201,14
Illinois,Cook,17,31,8/10/2021,60,Moderate,PM2.5,17-031-0076,15
Illinois,Cook,17,31,8/11/2021,72,Moderate,PM2.5,17-031-1016,17
Illinois,Cook,17,31,8/12/2021,56,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,8/13/2021,52,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,8/14/2021,53,Moderate,PM2.5,17-031-3103,18
Illinois,Cook,17,31,8/15/2021,57,Moderate,PM2.5,17-031-0076,14
Illinois,Cook,17,31,8/16/2021,64,Moderate,Ozone,17-031-1601,15
Illinois,Cook,17,31,8/17/2021,74,Moderate,Ozone,17-031-0032,17
Illinois,Cook,17,31,8/18/2021,59,Moderate,PM2.5,17-031-0076,15
Illinois,Cook,17,31,8/19/2021,61,Moderate,PM2.5,17-031-0076,16
Illinois,Cook,17,31,8/20/2021,90,Moderate,Ozone,17-031-0032,18
Illinois,Cook,17,31,8/21/2021,58,Moderate,PM2.5,17-031-4201,17
Illinois,Cook,17,31,8/22/2021,48,Good,PM2.5,17-031-0076,16
Illinois,Cook,17,31,8/23/2021,105,Unhealthy for Sensitive Groups,Ozone,17-031-7002,18
Illinois,Cook,17,31,8/24/2021,61,Moderate,Ozone,17-031-7002,16
Illinois,Cook,17,31,8/25/2021,156,Unhealthy,Ozone,17-031-7002,16
Illinois,Cook,17,31,8/26/2021,140,Unhealthy for Sensitive Groups,Ozone,17-031-0032,18
Illinois,Cook,17,31,8/27/2021,108,Unhealthy for Sensitive Groups,Ozone,17-031-0032,16
Illinois,Cook,17,31,8/28/2021,62,Moderate,PM2.5,17-031-4201,15
Illinois,Cook,17,31,8/29/2021,58,Moderate,PM2.5,17-031-4007,17
Illinois,Cook,17,31,8/30/2021,97,Moderate,Ozone,17-031-1601,15
Illinois,Cook,17,31,8/31/2021,64,Moderate,Ozone,17-031-0032,17
Illinois,Cook,17,31,9/1/2021,53,Moderate,PM2.5,17-031-3103,18
Illinois,Cook,17,31,9/2/2021,55,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,9/3/2021,55,Moderate,PM2.5,17-031-0001,17
Illinois,Cook,17,31,9/4/2021,63,Moderate,PM2.5,17-031-1016,18
Illinois,Cook,17,31,9/5/2021,48,Good,Ozone,17-031-0076,16
Illinois,Cook,17,31,9/6/2021,48,Good,Ozone,17-031-0076,16
Illinois,Cook,17,31,9/7/2021,71,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,9/8/2021,39,Good,PM2.5,17-031-0057,16
Illinois,Cook,17,31,9/9/2021,38,Good,Ozone,17-031-1601,17
Illinois,Cook,17,31,9/10/2021,60,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,9/11/2021,64,Moderate,Ozone,17-031-4201,17
Illinois,Cook,17,31,9/12/2021,61,Moderate,Ozone,17-031-0076,14
Illinois,Cook,17,31,9/13/2021,115,Unhealthy for Sensitive Groups,Ozone,17-031-7002,16
Illinois,Cook,17,31,9/14/2021,53,Moderate,PM2.5,17-031-4201,16
Illinois,Cook,17,31,9/15/2021,39,Good,Ozone,17-031-4201,16
Illinois,Cook,17,31,9/16/2021,77,Moderate,Ozone,17-031-4201,17
Illinois,Cook,17,31,9/17/2021,100,Moderate,Ozone,17-031-0076,16
Illinois,Cook,17,31,9/18/2021,49,Good,Ozone,17-031-0001,15
Illinois,Cook,17,31,9/19/2021,90,Moderate,Ozone,17-031-4201,18
Illinois,Cook,17,31,9/20/2021,44,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,9/21/2021,39,Good,PM2.5,17-031-0057,14
Illinois,Cook,17,31,9/22/2021,56,Moderate,PM2.5,17-031-0052,17
Illinois,Cook,17,31,9/23/2021,47,Good,PM2.5,17-031-0057,16
Illinois,Cook,17,31,9/24/2021,63,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,9/25/2021,46,Good,PM2.5,17-031-0057,18
Illinois,Cook,17,31,9/26/2021,47,Good,Ozone,17-031-4201,16
Illinois,Cook,17,31,9/27/2021,93,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,9/28/2021,55,Moderate,PM2.5,17-031-1016,16
Illinois,Cook,17,31,9/29/2021,74,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,9/30/2021,74,Moderate,Ozone,17-031-0032,16
Illinois,Cook,17,31,10/1/2021,112,Unhealthy for Sensitive Groups,Ozone,17-031-4201,18
Illinois,Cook,17,31,10/2/2021,52,Moderate,PM2.5,17-031-4201,15
Illinois,Cook,17,31,10/3/2021,52,Moderate,PM2.5,17-031-0076,14
Illinois,Cook,17,31,10/4/2021,54,Moderate,PM2.5,17-031-1016,17
Illinois,Cook,17,31,10/5/2021,51,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,10/6/2021,65,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,10/7/2021,55,Moderate,PM2.5,17-031-0001,18
Illinois,Cook,17,31,10/8/2021,62,Moderate,PM2.5,17-031-1016,16
Illinois,Cook,17,31,10/9/2021,62,Moderate,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/10/2021,72,Moderate,PM2.5,17-031-1016,17
Illinois,Cook,17,31,10/11/2021,63,Moderate,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/12/2021,53,Moderate,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/13/2021,65,Moderate,PM2.5,17-031-0001,17
Illinois,Cook,17,31,10/14/2021,63,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,10/15/2021,54,Moderate,PM2.5,17-031-0001,16
Illinois,Cook,17,31,10/16/2021,52,Moderate,PM2.5,17-031-0001,18
Illinois,Cook,17,31,10/17/2021,46,Good,PM2.5,17-031-0057,16
Illinois,Cook,17,31,10/18/2021,82,Moderate,PM10,17-031-1016,16
Illinois,Cook,17,31,10/19/2021,114,Unhealthy for Sensitive Groups,PM2.5,17-031-3103,17
Illinois,Cook,17,31,10/20/2021,70,Moderate,PM10,17-031-1016,15
Illinois,Cook,17,31,10/21/2021,37,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/22/2021,37,Good,PM2.5,17-031-1016,17
Illinois,Cook,17,31,10/23/2021,51,Moderate,PM2.5,17-031-4007,15
Illinois,Cook,17,31,10/24/2021,55,Moderate,PM2.5,17-031-0057,15
Illinois,Cook,17,31,10/25/2021,61,Moderate,PM2.5,17-031-1016,17
Illinois,Cook,17,31,10/26/2021,39,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/27/2021,49,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/28/2021,53,Moderate,PM2.5,17-031-0001,17
Illinois,Cook,17,31,10/29/2021,41,Good,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/30/2021,51,Moderate,PM2.5,17-031-0001,15
Illinois,Cook,17,31,10/31/2021,49,Good,PM2.5,17-031-0076,17
Illinois,Cook,17,31,11/1/2021,32,Good,PM2.5,17-031-0057,12
Illinois,Cook,17,31,11/2/2021,33,Good,NO2,17-031-3103,11
Illinois,Cook,17,31,11/3/2021,48,Good,NO2,17-031-3103,14
Illinois,Cook,17,31,11/4/2021,69,Moderate,PM10,17-031-1016,12
Illinois,Cook,17,31,11/5/2021,65,Moderate,PM10,17-031-1016,12
Illinois,Cook,17,31,11/6/2021,67,Moderate,PM2.5,17-031-1016,14
Illinois,Cook,17,31,11/7/2021,60,Moderate,PM2.5,17-031-4007,12
Illinois,Cook,17,31,11/8/2021,74,Moderate,PM10,17-031-1016,12
Illinois,Cook,17,31,11/9/2021,74,Moderate,PM2.5,17-031-0119,14
Illinois,Cook,17,31,11/10/2021,80,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/11/2021,59,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/12/2021,36,Good,PM2.5,17-031-0057,13
Illinois,Cook,17,31,11/13/2021,24,Good,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/14/2021,38,Good,PM2.5,17-031-0057,12
Illinois,Cook,17,31,11/15/2021,51,Moderate,PM2.5,17-031-1016,13
Illinois,Cook,17,31,11/16/2021,61,Moderate,PM2.5,17-031-0119,13
Illinois,Cook,17,31,11/17/2021,60,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/18/2021,31,Good,PM2.5,17-031-0057,14
Illinois,Cook,17,31,11/19/2021,39,Good,PM2.5,17-031-0119,12
Illinois,Cook,17,31,11/20/2021,69,Moderate,PM2.5,17-031-0119,13
Illinois,Cook,17,31,11/21/2021,71,Moderate,PM2.5,17-031-3103,14
Illinois,Cook,17,31,11/22/2021,38,Good,PM2.5,17-031-0057,12
Illinois,Cook,17,31,11/23/2021,75,Moderate,PM10,17-031-1016,12
Illinois,Cook,17,31,11/24/2021,66,Moderate,PM10,17-031-1016,14
Illinois,Cook,17,31,11/25/2021,54,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/26/2021,43,Good,PM2.5,17-031-0057,12
Illinois,Cook,17,31,11/27/2021,54,Moderate,PM2.5,17-031-1016,14
Illinois,Cook,17,31,11/28/2021,53,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,11/29/2021,67,Moderate,PM10,17-031-1016,12
Illinois,Cook,17,31,11/30/2021,57,Moderate,PM2.5,17-031-0119,14
Illinois,Cook,17,31,12/1/2021,72,Moderate,PM2.5,17-031-1016,12
Illinois,Cook,17,31,12/2/2021,50,Good,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/3/2021,55,Moderate,PM2.5,17-031-0001,14
Illinois,Cook,17,31,12/4/2021,61,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/5/2021,55,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/6/2021,47,Good,PM2.5,17-031-0057,14
Illinois,Cook,17,31,12/7/2021,44,Good,PM10,17-031-1016,12
Illinois,Cook,17,31,12/8/2021,60,Moderate,PM2.5,17-031-0119,12
Illinois,Cook,17,31,12/9/2021,67,Moderate,PM2.5,17-031-1016,14
Illinois,Cook,17,31,12/10/2021,64,Moderate,PM2.5,17-031-4201,12
Illinois,Cook,17,31,12/11/2021,42,Good,PM2.5,17-031-6005,12
Illinois,Cook,17,31,12/12/2021,42,Good,PM2.5,17-031-0001,14
Illinois,Cook,17,31,12/13/2021,54,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/14/2021,67,Moderate,PM2.5,17-031-6005,13
Illinois,Cook,17,31,12/15/2021,60,Moderate,PM2.5,17-031-1016,14
Illinois,Cook,17,31,12/16/2021,70,Moderate,PM2.5,17-031-6005,12
Illinois,Cook,17,31,12/17/2021,44,Good,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/18/2021,52,Moderate,PM2.5,17-031-0057,12
Illinois,Cook,17,31,12/19/2021,51,Moderate,PM2.5,17-031-0057,12
Illinois,Cook,17,31,12/20/2021,62,Moderate,PM2.5,17-031-4201,12
Illinois,Cook,17,31,12/21/2021,67,Moderate,PM2.5,17-031-0119,13
Illinois,Cook,17,31,12/22/2021,62,Moderate,PM2.5,17-031-3301,13
Illinois,Cook,17,31,12/23/2021,56,Moderate,PM2.5,17-031-0057,11
Illinois,Cook,17,31,12/24/2021,63,Moderate,PM2.5,17-031-4007,12
Illinois,Cook,17,31,12/25/2021,58,Moderate,PM2.5,17-031-0001,11
Illinois,Cook,17,31,12/26/2021,64,Moderate,PM2.5,17-031-0001,11
Illinois,Cook,17,31,12/27/2021,60,Moderate,PM2.5,17-031-0001,12
Illinois,Cook,17,31,12/28/2021,54,Moderate,PM2.5,17-031-0001,11
Illinois,Cook,17,31,12/29/2021,55,Moderate,PM2.5,17-031-4007,12
Illinois,Cook,17,31,12/30/2021,66,Moderate,PM2.5,17-031-3103,14
Illinois,Cook,17,31,12/31/2021,68,Moderate,PM2.5,17-031-0119,12
Illinois,DuPage,17,43,1/1/2021,67,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/2/2021,70,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/3/2021,64,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/4/2021,55,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/5/2021,62,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/6/2021,71,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/7/2021,56,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/8/2021,35,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/9/2021,55,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/10/2021,65,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/11/2021,58,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/12/2021,60,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/13/2021,59,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/14/2021,54,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/15/2021,42,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/16/2021,46,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/17/2021,46,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/18/2021,54,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/19/2021,56,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/20/2021,26,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/21/2021,22,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/22/2021,31,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/23/2021,43,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/24/2021,58,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/25/2021,65,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/26/2021,32,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/27/2021,39,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/28/2021,50,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/29/2021,58,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/30/2021,58,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,1/31/2021,48,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/1/2021,39,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/2/2021,47,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/3/2021,59,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/4/2021,56,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/5/2021,44,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/6/2021,36,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/7/2021,34,Good,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/8/2021,57,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/9/2021,55,Moderate,PM2.5,17-043-4002,1
Illinois,DuPage,17,43,2/10/2021,58,Moderate,PM2.5,17-043-4002,1
