EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,Begin_Year,Begin_Month,Begin_Day,BEGIN_TIME,TOR_F_SCALE,Intensity_EF,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,CZ_TIMEZONE,INJURIES_INDIRECT,DEATHS_INDIRECT,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
10008399,MASON CO., ,1973,12,4,950,F0,0,0,2,0,0,CST,0,0,0,33,0, ,0,12/4/1973,950,40.37,-89.82, , 
10008402,HENRY CO., ,1973,12,4,1100,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,12/4/1973,1100,41.17,-89.87, , 
10008403,IROQUOIS CO., ,1973,12,4,1200,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,12/4/1973,1200,40.88,-87.95, , 
10008427,SALINE CO., ,1974,3,9,1745,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,3/9/1974,1745,37.87,-88.58, , 
10008439,COLES CO., ,1974,3,29,1530,F2,2,0,1,250000,0,CST,0,0,0,33,0, ,0,3/29/1974,1530,39.48,-88.4, , 
10008443,MARION CO., ,1974,3,29,1540,F1,1,0,0,30,0,CST,0,0,0,33,0, ,0,3/29/1974,1540,38.63,-88.85, , 
10008449,LAWRENCE CO., ,1974,4,1,1617,F3,3,0,0,25000,0,CST,0,0,3.3,200,0, ,0,4/1/1974,1617,38.72,-87.73,38.75,-87.68
10008453,GRUNDY CO., ,1974,4,3,1210,F0,0,0,0,0,0,CST,0,0,0,10,0, ,0,4/3/1974,1210,41.37,-88.42, , 
10008460,MCLEAN CO., ,1974,4,3,1307,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,4/3/1974,1307,40.58,-89.03, , 
10008461,LOGAN CO., ,1974,4,3,1308,F1,1,0,0,2500000,0,CST,0,0,16.7,177,0, ,0,4/3/1974,1308,40.12,-89.33,40.33,-89.18
10008463,MCLEAN CO., ,1974,4,3,1330,F3,3,0,0,250000,0,CST,0,0,7.4,350,0, ,0,4/3/1974,1330,40.52,-88.62,40.57,-88.48
10009035,CHRISTIAN CO., ,1974,4,3,1345,F1,1,0,0,250000,0,CST,0,0,8.5,70,0, ,0,4/3/1974,1345,39.47,-89.2,39.57,-89.1
10009036,MACON CO., ,1974,4,3,1345,F3,3,0,0,2500000,0,CST,0,0,2.7,350,0, ,0,4/3/1974,1345,39.93,-88.93,39.95,-88.88
10009039,PIATT CO., ,1974,4,3,1410,F1,1,0,0,2500,0,CST,0,0,10.9,20,0, ,0,4/3/1974,1410,40.22,-88.6,40.32,-88.43
10009044,PIATT CO., ,1974,4,3,1425,F0,0,0,0,2500,0,CST,0,0,3.3,20,0, ,0,4/3/1974,1425,39.8,-88.57,39.85,-88.53
10009054,CHAMPAIGN CO., ,1974,4,3,1455,F3,3,0,0,250000,0,CST,0,0,14.9,350,0, ,0,4/3/1974,1455,39.95,-88.07,40.12,-87.88
10009056,VERMILION CO., ,1974,4,3,1525,F2,2,0,12,2500000,0,CST,0,0,7.8,177,0, ,0,4/3/1974,1525,40.25,-87.63,40.35,-87.55
10009057,COLES CO., ,1974,4,3,1530,F1,1,0,0,25000,0,CST,0,0,14.8,90,0, ,0,4/3/1974,1530,39.45,-88.37,39.52,-88.1
10009061,CHAMPAIGN CO., ,1974,4,12,2005,F2,2,0,0,250000,0,CST,0,0,12.5,20,0, ,0,4/12/1974,2005,40.1,-88.1,40.27,-88
10009063,HANCOCK CO., ,1974,4,13,1840,F3,3,0,0,2500000,0,CST,0,0,11,700,0, ,0,4/13/1974,1840,40.27,-91.48,40.38,-91.33
10009064,HANCOCK CO., ,1974,4,13,1900,F2,2,0,10,2500000,0,CST,0,0,4.3,500,0, ,0,4/13/1974,1900,40.23,-90.95,40.3,-90.92
10009066,MERCER CO., ,1974,4,13,1900,F2,2,0,0,25000,0,CST,0,0,0.1,20,0, ,0,4/13/1974,1900,41.2,-90.45, , 
10009065,MCDONOUGH CO., ,1974,4,13,1900,F2,2,0,0,250000,0,CST,0,0,15.2,500,0, ,0,4/13/1974,1900,40.3,-90.92,40.43,-90.68
10009068,MERCER CO., ,1974,4,13,1904,F2,2,0,1,2500,0,CST,0,0,0.1,17,0, ,0,4/13/1974,1904,41.23,-90.42, , 
10009071,HENRY CO., ,1974,4,21,1340,F2,2,0,0,2500,0,CST,0,0,2,50,0, ,0,4/21/1974,1340,41.37,-90.05, , 
10009072,OGLE CO., ,1974,4,21,1515,F1,1,0,2,250000,0,CST,0,0,0,33,0, ,0,4/21/1974,1515,42.05,-89.27, , 
10009074,OGLE CO., ,1974,4,21,1555,F1,1,0,0,250000,0,CST,0,0,0,33,0, ,0,4/21/1974,1555,41.98,-89.58, , 
10009083,ROCK ISLAND CO., ,1974,5,16,1930,F2,2,0,0,2500000,0,CST,0,0,9.2,100,0, ,0,5/16/1974,1930,41.33,-90.55,41.35,-90.37
10009093,ADAMS CO., ,1974,5,30,1130,F2,2,0,12,2500000,0,CST,0,0,15.8,200,0, ,0,5/30/1974,1130,40.07,-91.37,40.03,-91.07
10010174,JASPER CO., ,1974,5,30,1727,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,5/30/1974,1727,38.9,-88.17, , 
10010175,CRAWFORD CO., ,1974,5,30,1727,F2,2,0,0,2500,0,CST,0,0,0,33,0, ,0,5/30/1974,1727,39.08,-87.62, , 
10010176,CRAWFORD CO., ,1974,5,30,1745,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,5/30/1974,1745,38.75,-87.85, , 
10010179,WABASH CO., ,1974,5,30,1805,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/30/1974,1805,38.52,-87.77, , 
10010185,DOUGLAS CO., ,1974,6,6,1725,F2,2,0,0,2500,0,CST,0,0,3.3,33,0, ,0,6/6/1974,1725,39.83,-88.28,39.87,-88.23
10010189,CLAY CO., ,1974,6,8,1550,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1974,1550,38.67,-88.48, , 
10010190,WHITE CO., ,1974,6,8,1555,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1974,1555,38.05,-88.2, , 
10010191,PEORIA CO., ,1974,6,8,1715,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1974,1715,40.72,-89.58, , 
10010192,MACON CO., ,1974,6,8,1855,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/8/1974,1855,39.98,-88.88, , 
10010214,KANE CO., ,1974,6,9,1840,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/9/1974,1840,42.08,-88.3, , 
10010215,KANKAKEE CO., ,1974,6,9,1944,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,6/9/1974,1944,41.13,-87.87, , 
10010222,MERCER CO., ,1974,6,14,1508,F3,3,0,1,0,0,CST,0,0,26.9,440,0, ,0,6/14/1974,1508,41.3,-90.58,40.93,-90.4
10010221,ROCK ISLAND CO., ,1974,6,14,1508,F3,3,0,0,0,0,CST,0,0,6.8,33,0, ,0,6/14/1974,1508,41.38,-90.67,41.3,-90.58
10010223,KNOX CO., ,1974,6,14,1508,F3,3,0,1,0,0,CST,0,0,14.9,33,0, ,0,6/14/1974,1508,40.93,-90.4,40.72,-90.4
10006857,SCOTT CO., ,1974,6,14,2040,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/14/1974,2040,40.2,-89.77, , 
10006858,WOODFORD CO., ,1974,6,19,200,F2,2,0,0,250,0,CST,0,0,1,20,0, ,0,6/19/1974,200,40.9,-89.03, , 
10006861,MASON CO., ,1974,6,19,1830,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/19/1974,1830,40.33,-89.65, , 
10006863,TAZEWELL CO., ,1974,6,19,1830,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/19/1974,1830,40.62,-89.45, , 
10006862,MASON CO., ,1974,6,19,1830,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/19/1974,1830,40.2,-89.7, , 
10006872,CHAMPAIGN CO., ,1974,6,19,1950,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/19/1974,1950,40.32,-88.35, , 
10006873,PIATT CO., ,1974,6,19,2015,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/19/1974,2015,40.02,-88.73, , 
10006878,JO DAVIESS CO., ,1974,6,20,1645,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1645,42.5,-89.98, , 
10006883,WHITESIDE CO., ,1974,6,20,1700,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1700,41.83,-90.17, , 
10006886,HENRY CO., ,1974,6,20,1712,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1712,41.52,-90.5, , 
10006894,HENRY CO., ,1974,6,20,1730, , ,0,0,2500,0,CST,0,0,0,33,0, ,0,6/20/1974,1730,41.3,-90.37, , 
10006895,HENRY CO., ,1974,6,20,1730,F0,0,0,0,250000,0,CST,0,0,1.5,33,0, ,0,6/20/1974,1730,41.23,-89.93, , 
10006901,LEE CO., ,1974,6,20,1745, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1745,41.78,-89.42, , 
10006900,KNOX CO., ,1974,6,20,1745, , ,0,0,2500,0,CST,0,0,0,33,0, ,0,6/20/1974,1745,41.08,-90.3, , 
10006902,OGLE CO., ,1974,6,20,1745,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1745,42.12,-89.17, , 
10007967,BUREAU CO., ,1974,6,20,1750, , ,0,0,2500,0,CST,0,0,0,33,0, ,0,6/20/1974,1750,41.52,-89.4, , 
10007976,KANE CO., ,1974,6,20,1810,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1810,42.03,-88.58, , 
10007986,LAKE CO., ,1974,6,20,1825,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1825,42.42,-88.05, , 
10007996,DU PAGE CO., ,1974,6,20,1840, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1840,41.82,-88, , 
10007997,COOK CO., ,1974,6,20,1840, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1840,42.07,-87.93, , 
10008002,WILL CO., ,1974,6,20,1850,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1850,41.57,-87.82, , 
10008004,MCLEAN CO., ,1974,6,20,1853,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1853,40.55,-88.5, , 
10008009,KNOX CO., ,1974,6,20,1915,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1915,41.03,-90.1, , 
10008010,IROQUOIS CO., ,1974,6,20,1920,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1920,40.88,-87.83, , 
10008012,IROQUOIS CO., ,1974,6,20,1930,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,1930,40.48,-88.07, , 
10008014,KNOX CO., ,1974,6,20,2000,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,2000,40.95,-90.3, , 
10008018,KNOX CO., ,1974,6,20,2020, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,2020,40.73,-90.4, , 
10008020,MCDONOUGH CO., ,1974,6,20,2030,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,2030,40.38,-90.83, , 
10008023,FULTON CO., ,1974,6,20,2040,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/20/1974,2040,40.53,-90.18, , 
10008034,MCDONOUGH CO., ,1974,6,21,1905,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,6/21/1974,1905,40.43,-90.67, , 
10009107,SCHUYLER CO., ,1974,6,21,2017,F1,1,0,0,0,0,CST,0,0,0,33,0, ,0,6/21/1974,2017,40.25,-90.67, , 
10009112,WOODFORD CO., ,1974,6,22,708,F2,2,0,0,25000,0,CST,0,0,0.8,100,0, ,0,6/22/1974,708,40.65,-89.18, , 
10009124,SHELBY CO., ,1974,6,22,1404,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,6/22/1974,1404,39.35,-88.8, , 
10009125,COLES CO., ,1974,6,22,1530, , ,0,0,0,0,CST,0,0,0,33,0, ,0,6/22/1974,1530,39.53,-88.02, , 
10009126,JOHNSON CO., ,1974,6,22,1600,F2,2,0,0,0,0,CST,0,0,0,33,0, ,0,6/22/1974,1600,37.55,-89, , 
10009127,LA SALLE CO., ,1974,7,1,2144,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,7/1/1974,2144,41.3,-88.72, , 
10009140,COOK CO., ,1974,7,14,1215,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,7/14/1974,1215,41.95,-88.08, , 
10009155,MORGAN CO., ,1974,8,2,1300,F1,1,0,0,25000,0,CST,0,0,2.3,33,0, ,0,8/2/1974,1300,39.73,-90.25,39.75,-90.2
10009160,MADISON CO., ,1974,8,10,1325,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1325,38.9,-89.78, , 
10009161,MACON CO., ,1974,8,10,1340,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,8/10/1974,1340,39.85,-89.17, , 
10009162,MONTGOMERY CO., ,1974,8,10,1350,F2,2,0,0,2500,0,CST,0,0,2.7,20,0, ,0,8/10/1974,1350,39.15,-89.65, , 
10009163,EFFINGHAM CO., ,1974,8,10,1420,F0,0,0,0,30,0,CST,0,0,0,33,0, ,0,8/10/1974,1420,39.08,-88.5, , 
10009164,OGLE CO., ,1974,8,10,1429,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1429,42.13,-89.6, , 
10009165,MACON CO., ,1974,8,10,1430,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1430,39.87,-88.98, , 
10009166,MACON CO., ,1974,8,10,1430,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1430,39.87,-88.98, , 
10009167,MACON CO., ,1974,8,10,1445,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1445,39.88,-89.02, , 
10009168,MACON CO., ,1974,8,10,1445,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1445,39.88,-88.97, , 
10009169,MACON CO., ,1974,8,10,1500,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1500,39.85,-89.03, , 
10009170,MACON CO., ,1974,8,10,1500,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1500,39.93,-88.9, , 
10009171,MACON CO., ,1974,8,10,1520,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1520,39.87,-88.8, , 
10009172,MOULTRIE CO., ,1974,8,10,1520,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1520,39.72,-88.8, , 
10009173,COLES CO., ,1974,8,10,1530,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1530,39.4,-88.27, , 
10009174,COLES CO., ,1974,8,10,1535,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1535,39.4,-88.37, , 
10009175,JASPER CO., ,1974,8,10,1535,F3,3,0,0,25000,0,CST,0,0,0,33,0, ,0,8/10/1974,1535,39.1,-88.33, , 
10008040,COLES CO., ,1974,8,10,1540,F2,2,0,0,2500,0,CST,0,0,0,33,0, ,0,8/10/1974,1540,39.58,-88.17, , 
10007823,MACON CO., ,1974,8,10,1540,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1540,39.63,-89, , 
10007822,MACON CO., ,1974,8,10,1540,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1540,39.77,-89.05, , 
10008041,MACON CO., ,1974,8,10,1600,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1600,39.75,-88.78, , 
10008043,SHELBY CO., ,1974,8,10,1600,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,8/10/1974,1600,39.62,-89.02, , 
10008042,MACON CO., ,1974,8,10,1600,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,8/10/1974,1600,39.77,-88.92, , 
10008044,COLES CO., ,1974,8,10,1630,F3,3,0,0,2500,0,CST,0,0,0,33,0, ,0,8/10/1974,1630,39.55,-88.18, , 
10008045,MACON CO., ,1974,8,10,1640,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/10/1974,1640,39.75,-88.78, , 
10008046,DOUGLAS CO., ,1974,8,10,1900,F1,1,0,0,2500,0,CST,0,0,11.5,30,0, ,0,8/10/1974,1900,39.8,-88.3,39.97,-88.3
10008048,ROCK ISLAND CO., ,1974,8,12,1850,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/12/1974,1850,41.58,-90.28, , 
10008053,COLES CO., ,1974,8,13,1410,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,8/13/1974,1410,39.65,-88.03, , 
10008054,COLES CO., ,1974,8,13,1503,F0,0,0,0,0,0,UNK,0,0,0,33,0, ,0,8/13/1974,1503,39.45,-88.15, , 
10008060,FAYETTE CO., ,1974,8,18,1354,F1,1,0,0,250,0,CST,0,0,0,33,0, ,0,8/18/1974,1354,38.97,-89.1, , 
10008061,PUTNAM CO., ,1974,9,12,1530,F2,2,0,0,25000,0,CST,0,0,0.3,600,0, ,0,9/12/1974,1530,41.18,-89.17, , 
10008062,LA SALLE CO., ,1974,9,12,1534,F2,2,0,0,2500,0,CST,0,0,0,33,0, ,0,9/12/1974,1534,41.28,-89.07, , 
10008079,SALINE CO., ,1975,1,10,1115,F2,2,0,0,250000,0,CST,0,0,2,587,0, ,0,1/10/1975,1115,37.82,-88.53, , 
10008080,GALLATIN CO., ,1975,1,10,1132,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,1/10/1975,1132,37.7,-88.13, , 
10008085,KNOX CO., ,1975,3,23,1918,F2,2,0,2,25000,0,CST,0,0,1,80,0, ,0,3/23/1975,1918,41.07,-90.18, , 
10008092,JOHNSON CO., ,1975,3,28,1625,F0,0,0,0,0,0,CST,0,0,0.1,7,0, ,0,3/28/1975,1625,37.37,-88.9, , 
10008101,TAZEWELL CO., ,1975,4,18,1520,F1,1,0,0,25000,0,CST,0,0,0.5,50,0, ,0,4/18/1975,1520,40.4,-89.42, , 
10008102,MCLEAN CO., ,1975,4,18,1613,F0,0,0,0,0,0,CST,0,0,0.2,77,0, ,0,4/18/1975,1613,40.7,-89.03, , 
10008103,MONROE CO., ,1975,4,18,1710,F3,3,0,1,250000,0,CST,0,0,2,30,0, ,0,4/18/1975,1710,38.25,-90, , 
10008106,CLINTON CO., ,1975,4,18,1800,F1,1,0,0,250000,0,CST,0,0,2.5,50,0, ,0,4/18/1975,1800,38.57,-89.18, , 
10006689,MARION CO., ,1975,4,18,1821,F1,1,0,0,250000,0,CST,0,0,2,50,0, ,0,4/18/1975,1821,38.63,-88.95, , 
10006707,HENRY CO., ,1975,4,29,1730,F0,0,0,0,0,0,CST,0,0,0.1,7,0, ,0,4/29/1975,1730,41.17,-90.1, , 
10006708,TAZEWELL CO., ,1975,4,30,1213,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,4/30/1975,1213,40.32,-89.42, , 
10006709,MCLEAN CO., ,1975,4,30,1417,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,4/30/1975,1417,40.45,-88.72, , 
10006716,CHRISTIAN CO., ,1975,5,11,1700,F1,1,0,2,2500,0,CST,0,0,0.2,50,0, ,0,5/11/1975,1700,39.47,-89.43, , 
10006732,GRUNDY CO., ,1975,5,20,1550,F2,2,0,1,250000,0,CST,0,0,2,50,0, ,0,5/20/1975,1550,41.2,-88.32, , 
10006749,GREENE CO., ,1975,5,20,2230,F2,2,0,0,250000,0,CST,0,0,0,33,0, ,0,5/20/1975,2230,39.48,-90.4, , 
10006753,IROQUOIS CO., ,1975,5,24,1525,F2,2,0,0,25000,0,CST,0,0,0.1,10,0, ,0,5/24/1975,1525,40.68,-87.7, , 
10006758,WOODFORD CO., ,1975,5,25,2225,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/25/1975,2225,40.85,-89.2, , 
10006759,FULTON CO., ,1975,5,26,5,F0,0,0,0,0,0,CST,0,0,0,33,0, ,0,5/26/1975,5,40.5,-90.1, , 
10010250,MCLEAN CO., ,1975,5,30,1440,F2,2,0,0,25000,0,CST,0,0,4.3,100,0, ,0,5/30/1975,1440,40.6,-89.13,40.65,-89.07
10010256,LOGAN CO., ,1975,6,1,1820,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,6/1/1975,1820,40.3,-89.47, , 
10010276,WARREN CO., ,1975,6,13,1930,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,6/13/1975,1930,40.88,-90.67, , 
10010282,FULTON CO., ,1975,6,13,2128,F3,3,0,0,2500000,0,CST,0,0,6.6,1300,0, ,0,6/13/1975,2128,40.68,-90.25,40.67,-90.12
10010301,BUREAU CO., ,1975,6,14,1430,F2,2,0,0,250000,0,CST,0,0,0,33,0, ,0,6/14/1975,1430,41.17,-89.55, , 
10010303,LA SALLE CO., ,1975,6,14,1435,F2,2,0,0,250000,0,CST,0,0,1,167,0, ,0,6/14/1975,1435,41.22,-89.15, , 
10010308,COOK CO., ,1975,6,17,1154,F2,2,0,0,250000,0,CST,0,0,1.5,20,0, ,0,6/17/1975,1154,42.08,-88, , 
10010309,DE KALB CO., ,1975,6,18,1200,F2,2,0,1,250000,0,CST,0,0,4.7,27,0, ,0,6/18/1975,1200,42.05,-88.85,42.03,-88.75
10010094,DU PAGE CO., ,1975,6,18,1250,F0,0,0,0,2500,0,CST,0,0,0,33,0, ,0,6/18/1975,1250,41.88,-88.2, , 
10010312,LEE CO., ,1975,6,20,1206,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,6/20/1975,1206,41.78,-89.08, , 
10010313,LEE CO., ,1975,6,20,1230,F1,1,0,0,2500,0,CST,0,0,0.1,17,0, ,0,6/20/1975,1230,41.8,-89.18, , 
10010315,LEE CO., ,1975,6,20,1315,F0,0,0,0,250,0,CST,0,0,0,33,0, ,0,6/20/1975,1315,41.83,-89, , 
10010326,MCDONOUGH CO., ,1975,6,24,1908,F0,0,0,0,2500,0,CST,0,0,0.5,17,0, ,0,6/24/1975,1908,40.55,-90.55, , 
10010327,FULTON CO., ,1975,6,24,1949,F1,1,0,0,2500,0,CST,0,0,2,33,0, ,0,6/24/1975,1949,40.7,-90.1, , 
10010344,MARSHALL CO., ,1975,7,6,1510,F1,1,0,0,2500,0,CST,0,0,0,33,0, ,0,7/6/1975,1510,41.08,-89.55, , 
10010346,CHRISTIAN CO., ,1975,7,8,1830,F2,2,0,0,250,0,CST,0,0,0.1,3,0, ,0,7/8/1975,1830,39.62,-89.18, , 
10010348,CARROLL CO., ,1975,7,11,1415,F0,0,0,0,250,0,CST,0,0,0.1,3,0, ,0,7/11/1975,1415,42.02,-90.15, , 
10010362,FULTON CO., ,1975,7,23,1630,F3,3,0,0,250000,0,CST,0,0,11.1,2630,0, ,0,7/23/1975,1630,40.55,-90.33,40.55,-90.12
10010366,STARK CO., ,1975,7,23,1705,F0,0,0,0,2500,0,CST,0,0,0.5,20,0, ,0,7/23/1975,1705,41.08,-89.88, , 
10010376,SANGAMON CO., ,1975,8,14,1758,F2,2,0,0,25000,0,CST,0,0,1,30,0, ,0,8/14/1975,1758,39.75,-89.52, , 
10009182,BUREAU CO., ,1975,11,9,2120,F1,1,0,0,25000,0,CST,0,0,0,33,0, ,0,11/9/1975,2120,41.33,-89.77, , 
10009193,LAKE CO., ,1975,11,10,5,F1,1,0,0,25000,0,CST,0,0,0.1,3,0, ,0,11/10/1975,5,42.33,-88.05, , 
10009194,VERMILION CO., ,1975,11,10,8,F2,2,0,0,250000,0,CST,0,0,0.1,3,0, ,0,11/10/1975,8,40.37,-87.83, , 
10009208,MASON CO., ,1975,11,29,2220,F2,2,0,0,250000,0,CST,0,0,18.6,33,0, ,0,11/29/1975,2220,40.25,-90.02,40.42,-89.73
10009211,LOGAN CO., ,1975,11,29,2316,F1,1,0,1,25000,0,CST,0,0,0,33,0, ,0,11/29/1975,2316,40.02,-89.48, , 
10009212,SANGAMON CO., ,1975,11,29,2320,F1,1,0,1,250000,0,CST,0,0,4.3,200,0, ,0,11/29/1975,2320,39.57,-89.67,39.58,-89.58
10009213,MACON CO., ,1975,11,30,7,F2,2,0,0,2500000,0,CST,0,0,5.9,33,0, ,0,11/30/1975,7,39.83,-88.97,39.82,-88.85
10009235,CHRISTIAN CO., ,1976,2,16,1545,F2,2,0,0,250000,0,CST,0,0,1,80,0, ,0,2/16/1976,1545,39.38,-89.08, , 
10009238,UNION CO., ,1976,2,16,1950,F2,2,0,1,25000,0,CST,0,0,1,33,0, ,0,2/16/1976,1950,37.47,-89.18, , 
10009245,KNOX CO., ,1976,3,4,1745,F2,2,0,0,25000,0,CST,0,0,0.1,440,0, ,0,3/4/1976,1745,41.03,-90.1, , 
10011163,BUREAU CO., ,1976,3,4,1825,F3,3,0,0,250000,0,CST,0,0,0.8,100,0, ,0,3/4/1976,1825,41.2,-89.57, , 
10006918,KENDALL CO., ,1976,3,12,1250,F3,3,0,0,2500000,0,CST,0,0,7.8,30,0, ,0,3/12/1976,1250,41.63,-88.35,41.72,-88.23
10006919,DU PAGE CO., ,1976,3,12,1257,F3,3,0,3,2500000,0,CST,0,0,14.8,30,0, ,0,3/12/1976,1257,41.72,-88.23,41.85,-88
10006924,DU PAGE CO., ,1976,3,12,1320,F2,2,0,25,2500000,0,CST,0,0,0,150,0, ,0,3/12/1976,1320,41.92,-87.92,41.93,-87.9
10006926,KANKAKEE CO., ,1976,3,12,1335,F3,3,0,0,250000,0,CST,0,0,10,150,0, ,0,3/12/1976,1335,41,-87.7,41.08,-87.53
10006929,MONTGOMERY CO., ,1976,3,20,1205,F3,3,0,4,250000,0,CST,0,0,8.8,27,0, ,0,3/20/1976,1205,39.42,-89.67,39.43,-89.5
10006930,CHRISTIAN CO., ,1976,3,20,1212,F3,3,0,0,250000,0,CST,0,0,0,27,0, ,0,3/20/1976,1212,39.47,-89.53,39.48,-89.5
10006932,ST. CLAIR CO., ,1976,3,20,1225,F2,2,0,0,250000,0,CST,0,0,8.7,250,0, ,0,3/20/1976,1225,38.32,-89.83,38.37,-89.68
10006936,WASHINGTON CO., ,1976,3,20,1235,F2,2,0,0,250000,0,CST,0,0,29,33,0, ,0,3/20/1976,1235,38.37,-89.68,38.48,-89.17
10006937,MARION CO., ,1976,3,20,1245,F2,2,0,0,250000,0,CST,0,0,1.3,33,0, ,0,3/20/1976,1245,38.48,-89.17,38.5,-89.13
10006941,MACON CO., ,1976,3,20,1315,F4,4,0,2,2500000,0,CST,0,0,1.9,800,0, ,0,3/20/1976,1315,39.8,-88.8,39.82,-88.75
10006942,PIATT CO., ,1976,3,20,1320,F4,4,0,5,2500000,0,CST,0,0,17.2,800,0, ,0,3/20/1976,1320,39.82,-88.75,39.92,-88.45
10006944,CHAMPAIGN CO., ,1976,3,20,1335,F4,4,0,11,2500000,0,CST,0,0,29.7,800,0, ,0,3/20/1976,1335,39.92,-88.45,40.12,-87.95
10006946,VERMILION CO., ,1976,3,20,1425,F4,4,0,0,2500000,0,CST,0,0,14.9,800,0, ,0,3/20/1976,1425,40.12,-87.95,40.2,-87.68
