,County,Year,FIPS,WBGT Days above 85,WBGT Hours above 85,WBGT Days above 90,WBGT Hours above 90,WBGT Av. 24h high JJA,WBGT Av. 24h low JJA
398,"Kane County, IL",2018,17089.0,1,3,0,0,73.93474389735853,62.17879635488177
399,"Kane County, IL",2019,17089.0,1,1,0,0,72.8051647616646,60.799853424615
400,"Kane County, IL",2020,17089.0,0,0,0,0,74.14747651687105,62.035429682310905
401,"Kane County, IL",2021,17089.0,1,0,0,0,74.1469251791556,62.972170171259094
402,"Kane County, IL",2022,17089.0,1,0,0,0,72.77328038833694,60.67537947335333
403,"Kane County, IL",2023,17089.0,2,0,0,0,72.10556938241622,60.120838482535135
404,"Kane County, IL",2024,17089.0,1,0,0,0,72.95501450940863,61.28722098552049
405,"Kankakee County, IL",2016,17091.0,1,1,0,0,75.2596163454291,63.575970470340565
406,"Kankakee County, IL",2017,17091.0,0,0,0,0,72.80957491258123,60.93186044653599
407,"Kankakee County, IL",2018,17091.0,1,1,0,0,75.28441295021396,63.8475540084386
408,"Kankakee County, IL",2019,17091.0,1,2,0,0,74.02478754269606,62.0836502857687
409,"Kankakee County, IL",2020,17091.0,0,0,0,0,74.96805223406297,63.008385732675144
410,"Kankakee County, IL",2021,17091.0,0,0,0,0,74.95860082182885,63.97480347676327
411,"Kankakee County, IL",2022,17091.0,1,0,0,0,74.10055002412635,62.338402028329526
412,"Kankakee County, IL",2023,17091.0,2,5,0,0,73.03856940809787,60.90191540520406
413,"Kankakee County, IL",2024,17091.0,1,0,0,0,73.88024533345805,62.01930813632124
414,"Kendall County, IL",2016,17093.0,0,0,0,0,74.90398037655568,63.154296727922706
415,"Kendall County, IL",2017,17093.0,0,0,0,0,72.29552281908597,60.245535252255074
416,"Kendall County, IL",2018,17093.0,2,4,0,0,74.82748092367156,63.025996061608105
417,"Kendall County, IL",2019,17093.0,1,2,0,0,73.56324265171841,61.6036866245848
418,"Kendall County, IL",2020,17093.0,0,0,0,0,74.7128720459888,62.698911206843455
419,"Kendall County, IL",2021,17093.0,1,0,0,0,74.7941344129414,63.68915337360717
420,"Kendall County, IL",2022,17093.0,1,0,0,0,73.55333048609917,61.49949787655309
421,"Kendall County, IL",2023,17093.0,3,0,0,0,72.85197339531182,60.83151864597931
422,"Kendall County, IL",2024,17093.0,1,0,0,0,73.60401011788247,62.04364864377796
423,"Knox County, IL",2016,17095.0,2,3,0,0,75.90696162997702,64.89235777281905
424,"Knox County, IL",2017,17095.0,1,2,0,0,74.01751057618584,61.11525681959163
425,"Knox County, IL",2018,17095.0,0,0,0,0,76.05238011902246,64.22245222541348
426,"Knox County, IL",2019,17095.0,1,3,0,0,74.47307280781179,62.98245599781497
427,"Knox County, IL",2020,17095.0,0,0,0,0,75.33055309080983,63.34365598244785
428,"Knox County, IL",2021,17095.0,0,0,0,0,75.61232519728023,64.03571615061817
429,"Knox County, IL",2022,17095.0,1,0,0,0,74.90499839797258,62.95203289209889
430,"Knox County, IL",2023,17095.0,3,0,0,0,74.08158058727443,61.83056084784279
431,"Knox County, IL",2024,17095.0,3,0,0,0,74.61144927719904,63.254709155437425
432,"Lake County, IL",2016,17097.0,0,0,0,0,71.65372140747749,63.56773904024716
433,"Lake County, IL",2017,17097.0,0,0,0,0,69.00271935649003,60.48471941844145
434,"Lake County, IL",2018,17097.0,0,0,0,0,70.67392036879691,62.54475316104877
435,"Lake County, IL",2019,17097.0,0,0,0,0,69.1097547063036,60.59938282043749
436,"Lake County, IL",2020,17097.0,0,0,0,0,71.5252555127267,63.15379106540424
437,"Lake County, IL",2021,17097.0,0,0,0,0,71.41336377912727,63.430605249936356
438,"Lake County, IL",2022,17097.0,0,0,0,0,69.93092787378943,61.52462678746833
439,"Lake County, IL",2023,17097.0,2,0,0,0,69.09076234826593,60.99407750943546
440,"Lake County, IL",2024,17097.0,0,0,0,0,70.54442654114955,62.371605815986065
441,"Lasalle County, IL",2016,17099.0,1,2,0,0,75.28983177633853,63.75388873569149
442,"Lasalle County, IL",2017,17099.0,0,0,0,0,72.84912402142459,60.44233052742557
443,"Lasalle County, IL",2018,17099.0,2,3,0,0,75.32935032837906,63.31866653199122
444,"Lasalle County, IL",2019,17099.0,2,4,0,0,73.98317133736963,62.00141860697679
445,"Lasalle County, IL",2020,17099.0,0,0,0,0,74.934675878166,62.99059990591061
446,"Lasalle County, IL",2021,17099.0,1,0,0,0,75.14221510617853,63.908706971759685
447,"Lasalle County, IL",2022,17099.0,1,0,0,0,74.07867583916267,62.02559673124428
448,"Lasalle County, IL",2023,17099.0,3,0,0,0,73.38077060902803,61.04217440086604
449,"Lasalle County, IL",2024,17099.0,1,0,0,0,73.97246114644912,62.48350363781995
450,"Lawrence County, IL",2016,17101.0,1,1,0,0,78.00347054842636,67.90938902983872
451,"Lawrence County, IL",2017,17101.0,1,1,0,0,75.27652643557207,64.18654392170208
452,"Lawrence County, IL",2018,17101.0,0,0,0,0,77.34107540480178,67.1126847015579
453,"Lawrence County, IL",2019,17101.0,0,0,0,0,76.14955237481638,65.20546768724968
454,"Lawrence County, IL",2020,17101.0,0,0,0,0,76.5866297455153,66.05935768393951
455,"Lawrence County, IL",2021,17101.0,0,0,0,0,77.31226964379911,67.11944194043882
456,"Lawrence County, IL",2022,17101.0,3,0,0,0,76.87427075921445,66.09969252845201
457,"Lawrence County, IL",2023,17101.0,4,0,0,0,75.90218215018554,64.73438548413395
458,"Lawrence County, IL",2024,17101.0,0,0,0,0,76.23821476463252,64.7615669448988
459,"Lee County, IL",2016,17103.0,2,4,0,0,74.62987161259836,62.98704494586034
460,"Lee County, IL",2017,17103.0,0,0,0,0,72.3511293294027,59.60173530803076
461,"Lee County, IL",2018,17103.0,1,1,0,0,74.72689455749791,62.55299300501074
462,"Lee County, IL",2019,17103.0,1,1,0,0,73.34306339968963,61.38183835046605
463,"Lee County, IL",2020,17103.0,0,0,0,0,74.57248575216668,62.39934065449428
464,"Lee County, IL",2021,17103.0,1,0,0,0,74.69409716730739,63.102690210288486
465,"Lee County, IL",2022,17103.0,0,0,0,0,73.54393280907927,61.504101545102614
466,"Lee County, IL",2023,17103.0,3,0,0,0,72.89952292137988,60.44457122070494
467,"Lee County, IL",2024,17103.0,1,0,0,0,73.44649526989365,62.00480892147174
468,"Livingston County, IL",2016,17105.0,1,2,0,0,75.61009619573126,64.12520586968368
469,"Livingston County, IL",2017,17105.0,0,0,0,0,73.22222033680359,61.08969815165625
470,"Livingston County, IL",2018,17105.0,2,2,0,0,75.59749177993089,63.94813553018498
471,"Livingston County, IL",2019,17105.0,1,3,0,0,74.37776316196364,62.31724225893696
472,"Livingston County, IL",2020,17105.0,0,0,0,0,75.15281829465057,63.22430745120058
473,"Livingston County, IL",2021,17105.0,0,0,0,0,75.31740568367269,64.13635226381524
474,"Livingston County, IL",2022,17105.0,2,0,0,0,74.49055898217581,62.47845925690139
475,"Livingston County, IL",2023,17105.0,3,5,0,0,73.64755428650176,61.22594784449615
476,"Livingston County, IL",2024,17105.0,1,0,0,0,74.18462832812557,62.39860490635925
477,"Logan County, IL",2016,17107.0,2,4,0,0,76.68745345725301,65.4231432240761
478,"Logan County, IL",2017,17107.0,0,0,0,0,74.55004302508807,61.91257832271652
479,"Logan County, IL",2018,17107.0,1,1,0,0,76.47974061863708,64.71141785580252
480,"Logan County, IL",2019,17107.0,1,2,0,0,75.23415813807156,63.27332351807168
481,"Logan County, IL",2020,17107.0,0,0,0,0,75.87185765915837,63.85125143243966
482,"Logan County, IL",2021,17107.0,0,0,0,0,76.47206828886989,64.99362637971375
483,"Logan County, IL",2022,17107.0,2,0,0,0,75.69693661190283,63.63419928057987
484,"Logan County, IL",2023,17107.0,5,3,0,0,74.84072330701301,62.316970924277804
485,"Logan County, IL",2024,17107.0,2,0,0,0,75.32955564351577,63.40974348465786
486,"Macon County, IL",2016,17115.0,2,3,0,0,76.57676204128632,65.53301666242648
487,"Macon County, IL",2017,17115.0,0,0,0,0,74.47586069828691,62.21813511627781
488,"Macon County, IL",2018,17115.0,0,0,0,0,76.28268773479306,64.8806631332709
489,"Macon County, IL",2019,17115.0,0,0,0,0,75.09427747044825,63.48570474145277
490,"Macon County, IL",2020,17115.0,0,0,0,0,75.61512455419904,63.88910064005982
491,"Macon County, IL",2021,17115.0,0,0,0,0,76.34027882734497,65.23490954384903
492,"Macon County, IL",2022,17115.0,2,0,0,0,75.59813614995637,64.00624983923304
493,"Macon County, IL",2023,17115.0,4,0,0,0,74.7497738292838,62.513837940679295
494,"Macon County, IL",2024,17115.0,2,0,0,0,75.25035229150538,63.36479840785365
495,"Macoupin County, IL",2016,17117.0,2,6,0,0,77.58081109432375,66.99104288035812
496,"Macoupin County, IL",2017,17117.0,1,3,0,0,75.51728577963368,63.33174994777857
497,"Macoupin County, IL",2018,17117.0,0,0,0,0,77.10505407999821,66.20072000456275
498,"Macoupin County, IL",2019,17117.0,0,0,0,0,75.81679907449508,64.67053031268884
499,"Macoupin County, IL",2020,17117.0,0,0,0,0,76.56059159327548,65.05048999212292
500,"Macoupin County, IL",2021,17117.0,0,0,0,0,77.0173373521067,66.42598581467553
501,"Macoupin County, IL",2022,17117.0,2,0,0,0,76.66129585174049,65.37771176860845
