,State Name,county Name,Year,Month,State Code,County Code,Avg AQI,Category,Min AQI,Max AQI,Days with AQI >50,Monthly Mode DP (AQI>50),DP as NO2 (AQI>50),DP as Ozone (AQI>50),DP as PM10 (AQI>50),DP as PM2.5 (AQI>50),Days with AQI >100,Monthly Mode DP (AQI>100),DP as NO2 (AQI>100),DP as Ozone (AQI>100),DP as PM10 (AQI>100),DP as PM2.5 (AQI>100)
1370,Illinois,Madison,2017,6,17,119,69.43333333333334,Moderate,40,136,23.0,Ozone,0.0,15.0,0.0,8.0,3.0,Ozone,0.0,3.0,0.0,0.0
1371,Illinois,Madison,2017,7,17,119,63.38709677419355,Moderate,41,115,20.0,Ozone,0.0,15.0,0.0,5.0,2.0,Ozone,0.0,2.0,0.0,0.0
1372,Illinois,Madison,2017,8,17,119,55.70967741935484,Moderate,31,108,19.0,Ozone,0.0,10.0,0.0,9.0,1.0,Ozone,0.0,1.0,0.0,0.0
1373,Illinois,Madison,2017,9,17,119,62.03333333333333,Moderate,31,115,20.0,PM2.5,0.0,9.0,0.0,11.0,2.0,Ozone,0.0,2.0,0.0,0.0
1374,Illinois,Madison,2017,10,17,119,48.483870967741936,Good,29,71,14.0,PM2.5,0.0,1.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1375,Illinois,Madison,2017,11,17,119,54.733333333333334,Moderate,26,75,24.0,PM2.5,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,0.0,0.0
1376,Illinois,Madison,2017,12,17,119,43.225806451612904,Good,26,75,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1377,Illinois,Madison,2018,1,17,119,49.41935483870968,Good,30,75,19.0,PM2.5,0.0,0.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0
1378,Illinois,Madison,2018,2,17,119,47.857142857142854,Good,23,72,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1379,Illinois,Madison,2018,3,17,119,51.38709677419355,Moderate,31,87,14.0,PM2.5,0.0,1.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1380,Illinois,Madison,2018,4,17,119,55.0,Moderate,37,74,22.0,PM2.5,0.0,7.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
1381,Illinois,Madison,2018,5,17,119,69.29032258064517,Moderate,39,115,27.0,Ozone,0.0,18.0,1.0,8.0,3.0,Ozone,0.0,3.0,0.0,0.0
1382,Illinois,Madison,2018,6,17,119,70.03333333333333,Moderate,33,154,20.0,Ozone,0.0,13.0,0.0,7.0,4.0,Ozone,0.0,4.0,0.0,0.0
1383,Illinois,Madison,2018,7,17,119,57.96774193548387,Moderate,33,115,17.0,Ozone,0.0,9.0,0.0,8.0,1.0,Ozone,0.0,1.0,0.0,0.0
1384,Illinois,Madison,2018,8,17,119,63.45161290322581,Moderate,38,115,26.0,PM2.5,0.0,6.0,0.0,20.0,1.0,Ozone,0.0,1.0,0.0,0.0
1385,Illinois,Madison,2018,9,17,119,52.06666666666667,Moderate,29,75,19.0,PM2.5,0.0,2.0,1.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1386,Illinois,Madison,2018,10,17,119,36.483870967741936,Good,22,69,6.0,PM2.5,0.0,0.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1387,Illinois,Madison,2018,11,17,119,31.866666666666667,Good,13,73,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
1388,Illinois,Madison,2018,12,17,119,46.38709677419355,Good,18,106,17.0,PM2.5,0.0,0.0,0.0,17.0,1.0,PM2.5,0.0,0.0,0.0,1.0
1389,Illinois,Madison,2019,1,17,119,55.25806451612903,Moderate,37,77,23.0,PM2.5,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1390,Illinois,Madison,2019,2,17,119,51.42857142857143,Moderate,21,99,17.0,PM2.5,0.0,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1391,Illinois,Madison,2019,3,17,119,57.83870967741935,Moderate,41,76,21.0,PM2.5,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0
1392,Illinois,Madison,2019,4,17,119,53.166666666666664,Moderate,36,75,14.0,Ozone,0.0,8.0,2.0,4.0,0.0,0,0.0,0.0,0.0,0.0
1393,Illinois,Madison,2019,5,17,119,55.03225806451613,Moderate,34,100,16.0,PM2.5,0.0,6.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1394,Illinois,Madison,2019,6,17,119,63.93333333333333,Moderate,40,143,22.0,Ozone,0.0,15.0,0.0,7.0,1.0,Ozone,0.0,1.0,0.0,0.0
1395,Illinois,Madison,2019,7,17,119,58.935483870967744,Moderate,23,151,17.0,Ozone,0.0,10.0,0.0,7.0,1.0,Ozone,0.0,1.0,0.0,0.0
1396,Illinois,Madison,2019,8,17,119,53.935483870967744,Moderate,34,156,14.0,Ozone,0.0,7.0,0.0,7.0,1.0,Ozone,0.0,1.0,0.0,0.0
1397,Illinois,Madison,2019,9,17,119,54.6,Moderate,33,90,20.0,PM2.5,0.0,2.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
1398,Illinois,Madison,2019,10,17,119,41.54838709677419,Good,19,60,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1399,Illinois,Madison,2019,11,17,119,55.75,Moderate,27,86,21.0,PM2.5,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0
1400,Illinois,Madison,2019,12,17,119,61.74193548387097,Moderate,27,89,26.0,PM2.5,0.0,0.0,0.0,26.0,0.0,0,0.0,0.0,0.0,0.0
1401,Illinois,Madison,2020,1,17,119,59.483870967741936,Moderate,35,72,28.0,PM2.5,0.0,0.0,0.0,28.0,0.0,0,0.0,0.0,0.0,0.0
1402,Illinois,Madison,2020,2,17,119,49.206896551724135,Good,31,68,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
1403,Illinois,Madison,2020,3,17,119,50.41935483870968,Moderate,29,76,17.0,PM2.5,0.0,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1404,Illinois,Madison,2020,4,17,119,50.3,Moderate,25,83,15.0,PM2.5,0.0,1.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1405,Illinois,Madison,2020,5,17,119,49.774193548387096,Good,26,89,12.0,PM2.5,0.0,2.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1406,Illinois,Madison,2020,6,17,119,69.66666666666667,Moderate,35,112,25.0,Ozone,0.0,15.0,0.0,10.0,1.0,Ozone,0.0,1.0,0.0,0.0
1407,Illinois,Madison,2020,7,17,119,56.96774193548387,Moderate,31,105,17.0,PM2.5,0.0,8.0,0.0,9.0,1.0,Ozone,0.0,1.0,0.0,0.0
1408,Illinois,Madison,2020,8,17,119,55.54838709677419,Moderate,27,105,22.0,PM2.5,0.0,5.0,0.0,17.0,1.0,Ozone,0.0,1.0,0.0,0.0
1409,Illinois,Madison,2020,9,17,119,53.3,Moderate,28,66,23.0,PM2.5,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1410,Illinois,Madison,2020,10,17,119,53.96774193548387,Moderate,34,88,20.0,PM2.5,0.0,1.0,1.0,18.0,0.0,0,0.0,0.0,0.0,0.0
1411,Illinois,Madison,2020,11,17,119,52.275862068965516,Moderate,22,76,19.0,PM2.5,0.0,0.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0
1412,Illinois,Madison,2020,12,17,119,55.58064516129032,Moderate,16,92,23.0,PM2.5,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1413,Illinois,Madison,2021,1,17,119,58.61290322580645,Moderate,43,78,27.0,PM2.5,0.0,0.0,0.0,27.0,0.0,0,0.0,0.0,0.0,0.0
1414,Illinois,Madison,2021,2,17,119,53.892857142857146,Moderate,29,76,23.0,PM2.5,0.0,0.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1415,Illinois,Madison,2021,3,17,119,53.67741935483871,Moderate,33,75,19.0,PM2.5,0.0,0.0,0.0,19.0,0.0,0,0.0,0.0,0.0,0.0
1416,Illinois,Madison,2021,4,17,119,54.86666666666667,Moderate,39,93,19.0,PM2.5,0.0,2.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1417,Illinois,Madison,2021,5,17,119,58.096774193548384,Moderate,41,84,26.0,PM2.5,0.0,3.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1418,Illinois,Madison,2021,6,17,119,64.9,Moderate,35,105,25.0,Ozone,0.0,13.0,0.0,12.0,1.0,Ozone,0.0,1.0,0.0,0.0
1419,Illinois,Madison,2021,7,17,119,69.6774193548387,Moderate,43,143,29.0,PM2.5,0.0,9.0,0.0,20.0,3.0,Ozone,0.0,3.0,0.0,0.0
1420,Illinois,Madison,2021,8,17,119,65.61290322580645,Moderate,52,101,31.0,PM2.5,0.0,7.0,0.0,24.0,1.0,Ozone,0.0,1.0,0.0,0.0
1421,Illinois,Madison,2021,9,17,119,57.3,Moderate,29,119,20.0,PM2.5,0.0,2.0,0.0,18.0,1.0,Ozone,0.0,1.0,0.0,0.0
1422,Illinois,Madison,2021,10,17,119,51.54838709677419,Moderate,21,75,20.0,PM2.5,0.0,0.0,0.0,20.0,0.0,0,0.0,0.0,0.0,0.0
1423,Illinois,Madison,2021,11,17,119,50.5,Moderate,31,80,20.0,PM2.5,0.0,0.0,0.0,20.0,0.0,0,0.0,0.0,0.0,0.0
1424,Illinois,Madison,2021,12,17,119,55.064516129032256,Moderate,26,80,24.0,PM2.5,0.0,0.0,0.0,24.0,0.0,0,0.0,0.0,0.0,0.0
1425,Illinois,Madison,2022,1,17,119,48.483870967741936,Good,23,76,17.0,PM2.5,0.0,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1426,Illinois,Madison,2022,2,17,119,48.642857142857146,Good,14,82,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1427,Illinois,Madison,2022,3,17,119,47.67741935483871,Good,28,67,15.0,PM2.5,0.0,1.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1428,Illinois,Madison,2022,4,17,119,49.56666666666667,Good,31,64,17.0,PM2.5,0.0,1.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1429,Illinois,Madison,2022,5,17,119,54.67741935483871,Moderate,24,90,18.0,PM2.5,0.0,6.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1430,Illinois,Madison,2022,6,17,119,79.93333333333334,Moderate,40,147,26.0,Ozone,0.0,17.0,0.0,9.0,7.0,Ozone,0.0,7.0,0.0,0.0
1431,Illinois,Madison,2022,7,17,119,64.41935483870968,Moderate,39,129,25.0,Ozone,0.0,13.0,0.0,12.0,2.0,Ozone,0.0,2.0,0.0,0.0
1432,Illinois,Madison,2022,8,17,119,55.645161290322584,Moderate,34,77,26.0,PM2.5,0.0,3.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1433,Illinois,Madison,2022,9,17,119,52.06666666666667,Moderate,26,77,16.0,PM2.5,0.0,6.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1434,Illinois,Madison,2022,10,17,119,49.645161290322584,Good,31,73,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1435,Illinois,Madison,2022,11,17,119,44.8,Good,19,88,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
1436,Illinois,Madison,2022,12,17,119,54.724137931034484,Moderate,37,78,22.0,PM2.5,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,0.0,0.0
1437,Illinois,Madison,2023,1,17,119,57.758620689655174,Moderate,42,81,25.0,PM2.5,0.0,0.0,0.0,25.0,0.0,0,0.0,0.0,0.0,0.0
1438,Illinois,Madison,2023,2,17,119,54.035714285714285,Moderate,35,74,21.0,PM2.5,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0
1439,Illinois,Madison,2023,3,17,119,51.064516129032256,Moderate,35,75,15.0,PM2.5,0.0,1.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1440,Illinois,Madison,2023,4,17,119,51.166666666666664,Moderate,34,77,15.0,Ozone,0.0,8.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
1441,Illinois,Madison,2023,5,17,119,69.90322580645162,Moderate,38,136,26.0,Ozone,0.0,16.0,0.0,10.0,4.0,Ozone,0.0,4.0,0.0,0.0
1442,Illinois,Madison,2023,6,17,119,93.8,Moderate,46,155,29.0,Ozone,0.0,23.0,0.0,6.0,12.0,Ozone,0.0,11.0,0.0,1.0
1443,Illinois,Madison,2023,7,17,119,65.2258064516129,Moderate,39,97,21.0,Ozone,0.0,14.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
1444,Illinois,Madison,2023,8,17,119,55.935483870967744,Moderate,35,87,20.0,PM2.5,0.0,4.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1445,Illinois,Madison,2023,9,17,119,56.233333333333334,Moderate,40,80,22.0,PM2.5,0.0,6.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1446,Illinois,Madison,2023,10,17,119,45.25806451612903,Good,22,78,13.0,PM2.5,0.0,2.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1447,Illinois,Madison,2023,11,17,119,50.8,Moderate,22,64,22.0,PM2.5,0.0,0.0,0.0,22.0,0.0,0,0.0,0.0,0.0,0.0
1448,Illinois,Madison,2023,12,17,119,49.67741935483871,Good,32,69,21.0,PM2.5,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,0.0,0.0
1449,Illinois,Madison,2024,1,17,119,41.61290322580645,Good,21,63,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
1450,Illinois,Madison,2024,2,17,119,53.13793103448276,Moderate,21,83,17.0,PM2.5,0.0,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1451,Illinois,Madison,2024,3,17,119,50.29032258064516,Moderate,31,68,17.0,PM2.5,0.0,1.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1452,Illinois,Madison,2024,4,17,119,46.166666666666664,Good,33,74,9.0,Ozone,0.0,5.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
1453,Illinois,Madison,2024,5,17,119,52.064516129032256,Moderate,33,90,16.0,Ozone,0.0,8.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
1454,Illinois,Madison,2024,6,17,119,63.7,Moderate,37,165,17.0,Ozone,0.0,13.0,0.0,4.0,2.0,Ozone,0.0,1.0,0.0,1.0
1455,Illinois,Madison,2024,7,17,119,57.774193548387096,Moderate,35,101,21.0,PM2.5,0.0,8.0,0.0,13.0,1.0,Ozone,0.0,1.0,0.0,0.0
1456,Illinois,Madison,2024,8,17,119,59.58064516129032,Moderate,31,151,18.0,Ozone,0.0,9.0,0.0,9.0,1.0,Ozone,0.0,1.0,0.0,0.0
1457,Illinois,Madison,2024,9,17,119,47.46666666666667,Good,22,105,10.0,Ozone,0.0,5.0,0.0,5.0,2.0,Ozone,0.0,2.0,0.0,0.0
1458,Illinois,Madison,2024,10,17,119,55.25806451612903,Moderate,30,87,21.0,PM2.5,0.0,6.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
1459,Illinois,Madison,2024,11,17,119,37.3,Good,17,57,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
1460,Illinois,Madison,2024,12,17,119,42.41935483870968,Good,23,69,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
1461,Illinois,Madison,2025,1,17,119,38.774193548387096,Good,17,68,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
1462,Illinois,Madison,2025,2,17,119,43.82142857142857,Good,23,67,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1463,Illinois,Madison,2025,3,17,119,56.41935483870968,Moderate,33,260,15.0,PM2.5,0.0,2.0,2.0,11.0,1.0,PM10,0.0,0.0,1.0,0.0
1464,Illinois,Madison,2025,4,17,119,45.63333333333333,Good,26,62,11.0,PM2.5,0.0,1.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1465,Illinois,Madison,2025,5,17,119,45.12903225806452,Good,31,77,7.0,Ozone,0.0,4.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
1466,Illinois,Madison,2025,6,17,119,58.63333333333333,Moderate,36,90,20.0,PM2.5,0.0,4.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1467,Illinois,McHenry,2016,1,17,111,43.96774193548387,Good,27,66,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1468,Illinois,McHenry,2016,2,17,111,38.275862068965516,Good,25,59,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1469,Illinois,McHenry,2016,3,17,111,42.54838709677419,Good,6,64,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1470,Illinois,McHenry,2016,4,17,111,44.86666666666667,Good,29,87,8.0,PM2.5,0.0,3.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1471,Illinois,McHenry,2016,5,17,111,48.38709677419355,Good,29,77,15.0,PM2.5,0.0,3.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1472,Illinois,McHenry,2016,6,17,111,57.266666666666666,Moderate,28,112,16.0,Ozone,0.0,10.0,0.0,6.0,4.0,Ozone,0.0,4.0,0.0,0.0
1473,Illinois,McHenry,2016,7,17,111,50.407407407407405,Moderate,35,71,12.0,PM2.5,0.0,3.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
1474,Illinois,McHenry,2016,8,17,111,47.354838709677416,Good,23,129,5.0,Ozone,0.0,4.0,0.0,1.0,2.0,Ozone,0.0,2.0,0.0,0.0
1475,Illinois,McHenry,2016,9,17,111,43.6,Good,27,58,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
1476,Illinois,McHenry,2016,10,17,111,38.61290322580645,Good,17,57,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1477,Illinois,McHenry,2016,11,17,111,42.9,Good,27,63,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1478,Illinois,McHenry,2016,12,17,111,36.61290322580645,Good,9,56,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
1479,Illinois,McHenry,2017,1,17,111,40.354838709677416,Good,10,66,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
1480,Illinois,McHenry,2017,2,17,111,46.32142857142857,Good,27,78,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1481,Illinois,McHenry,2017,3,17,111,39.46153846153846,Good,19,56,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1482,Illinois,McHenry,2017,4,17,111,43.8,Good,13,71,9.0,PM2.5,0.0,3.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
1483,Illinois,McHenry,2017,5,17,111,49.67741935483871,Good,12,84,14.0,PM2.5,0.0,6.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
1484,Illinois,McHenry,2017,6,17,111,59.36666666666667,Moderate,28,133,14.0,Ozone,0.0,13.0,0.0,1.0,1.0,Ozone,0.0,1.0,0.0,0.0
1485,Illinois,McHenry,2017,7,17,111,50.266666666666666,Moderate,24,90,12.0,Ozone,0.0,8.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
1486,Illinois,McHenry,2017,8,17,111,51.16129032258065,Moderate,28,80,19.0,PM2.5,0.0,2.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1487,Illinois,McHenry,2017,9,17,111,54.666666666666664,Moderate,27,101,18.0,PM2.5,0.0,4.0,0.0,14.0,2.0,Ozone,0.0,2.0,0.0,0.0
1488,Illinois,McHenry,2017,10,17,111,38.903225806451616,Good,27,62,3.0,PM2.5,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
1489,Illinois,McHenry,2017,11,17,111,42.43333333333333,Good,18,65,8.0,PM2.5,0.0,0.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
1490,Illinois,McHenry,2017,12,17,111,41.10344827586207,Good,13,70,10.0,PM2.5,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0
1491,Illinois,McHenry,2018,1,17,111,37.45161290322581,Good,10,71,7.0,PM2.5,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0
1492,Illinois,McHenry,2018,2,17,111,45.035714285714285,Good,20,72,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1493,Illinois,McHenry,2018,3,17,111,44.806451612903224,Good,34,68,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1494,Illinois,McHenry,2018,4,17,111,50.3,Moderate,40,77,10.0,Ozone,0.0,6.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
1495,Illinois,McHenry,2018,5,17,111,66.96774193548387,Moderate,31,119,20.0,Ozone,0.0,16.0,0.0,4.0,5.0,Ozone,0.0,5.0,0.0,0.0
1496,Illinois,McHenry,2018,6,17,111,54.5,Moderate,30,122,13.0,Ozone,0.0,8.0,0.0,5.0,2.0,Ozone,0.0,2.0,0.0,0.0
1497,Illinois,McHenry,2018,7,17,111,55.61290322580645,Moderate,32,101,18.0,Ozone,0.0,11.0,0.0,7.0,1.0,Ozone,0.0,1.0,0.0,0.0
1498,Illinois,McHenry,2018,8,17,111,59.03225806451613,Moderate,31,77,26.0,PM2.5,0.0,3.0,0.0,23.0,0.0,0,0.0,0.0,0.0,0.0
1499,Illinois,McHenry,2018,9,17,111,44.793103448275865,Good,22,80,10.0,PM2.5,0.0,4.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
1500,Illinois,McHenry,2018,10,17,111,38.96551724137931,Good,19,59,6.0,PM2.5,0.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0
1501,Illinois,McHenry,2018,11,17,111,42.36666666666667,Good,7,74,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1502,Illinois,McHenry,2018,12,17,111,44.354838709677416,Good,18,81,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1503,Illinois,McHenry,2019,1,17,111,42.38709677419355,Good,20,64,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1504,Illinois,McHenry,2019,2,17,111,38.44444444444444,Good,4,81,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1505,Illinois,McHenry,2019,3,17,111,50.096774193548384,Moderate,35,74,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1506,Illinois,McHenry,2019,4,17,111,45.333333333333336,Good,30,66,4.0,PM2.5,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0
1507,Illinois,McHenry,2019,5,17,111,45.38709677419355,Good,30,74,8.0,Ozone,0.0,5.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0
1508,Illinois,McHenry,2019,6,17,111,62.06666666666667,Moderate,47,101,28.0,PM2.5,0.0,8.0,0.0,20.0,1.0,Ozone,0.0,1.0,0.0,0.0
1509,Illinois,McHenry,2019,7,17,111,61.83870967741935,Moderate,38,126,24.0,PM2.5,0.0,11.0,0.0,13.0,1.0,Ozone,0.0,1.0,0.0,0.0
1510,Illinois,McHenry,2019,8,17,111,54.6,Moderate,33,93,16.0,PM2.5,0.0,5.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1511,Illinois,McHenry,2019,9,17,111,50.851851851851855,Moderate,19,64,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1512,Illinois,McHenry,2019,10,17,111,47.354838709677416,Good,18,64,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1513,Illinois,McHenry,2019,11,17,111,49.12,Good,16,68,17.0,PM2.5,0.0,0.0,0.0,17.0,0.0,0,0.0,0.0,0.0,0.0
1514,Illinois,McHenry,2019,12,17,111,49.70967741935484,Good,19,77,18.0,PM2.5,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
1515,Illinois,McHenry,2020,1,17,111,44.70967741935484,Good,23,61,13.0,PM2.5,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0
1516,Illinois,McHenry,2020,2,17,111,39.793103448275865,Good,22,57,9.0,PM2.5,0.0,0.0,0.0,9.0,0.0,0,0.0,0.0,0.0,0.0
1517,Illinois,McHenry,2020,3,17,111,44.57692307692308,Good,24,58,11.0,PM2.5,0.0,0.0,0.0,11.0,0.0,0,0.0,0.0,0.0,0.0
1518,Illinois,McHenry,2020,4,17,111,52.285714285714285,Moderate,40,66,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1519,Illinois,McHenry,2020,5,17,111,44.61290322580645,Good,31,79,3.0,PM2.5,0.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0
1520,Illinois,McHenry,2020,6,17,111,66.5,Moderate,36,147,17.0,Ozone,0.0,15.0,0.0,2.0,4.0,Ozone,0.0,4.0,0.0,0.0
1521,Illinois,McHenry,2020,7,17,111,59.193548387096776,Moderate,31,108,14.0,Ozone,0.0,9.0,0.0,5.0,4.0,Ozone,0.0,3.0,0.0,1.0
1522,Illinois,McHenry,2020,8,17,111,54.12903225806452,Moderate,31,105,17.0,PM2.5,0.0,6.0,0.0,11.0,1.0,Ozone,0.0,1.0,0.0,0.0
1523,Illinois,McHenry,2020,9,17,111,46.53333333333333,Good,24,64,16.0,PM2.5,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0
1524,Illinois,McHenry,2020,10,17,111,40.903225806451616,Good,23,57,5.0,PM2.5,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0
1525,Illinois,McHenry,2020,11,17,111,48.22222222222222,Good,25,63,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1526,Illinois,McHenry,2020,12,17,111,48.333333333333336,Good,11,70,18.0,PM2.5,0.0,0.0,0.0,18.0,0.0,0,0.0,0.0,0.0,0.0
1527,Illinois,McHenry,2021,1,17,111,46.03225806451613,Good,17,73,15.0,PM2.5,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0
1528,Illinois,McHenry,2021,2,17,111,49.11538461538461,Good,25,83,14.0,PM2.5,0.0,0.0,0.0,14.0,0.0,0,0.0,0.0,0.0,0.0
1529,Illinois,McHenry,2021,3,17,111,44.354838709677416,Good,25,66,12.0,PM2.5,0.0,0.0,0.0,12.0,0.0,0,0.0,0.0,0.0,0.0
1530,Illinois,McHenry,2021,4,17,111,43.53333333333333,Good,24,87,11.0,PM2.5,0.0,3.0,0.0,8.0,0.0,0,0.0,0.0,0.0,0.0
